Linux 5.4.0-72-generic (suricata) 	06. mai 2021 	_x86_64_	(64 CPU)

kl. 09.43 +0200  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
kl. 09.43 +0200   29    7,06    0,00    4,09    0,00    0,00    1,53    0,00    0,00    0,00   87,32
kl. 09.43 +0200   30    8,00    0,00    4,35    0,00    0,00    1,52    0,00    0,00    0,00   86,13
kl. 09.43 +0200   31   70,30    0,00    4,48    0,00    0,00    0,81    0,00    0,00    0,00   24,42
kl. 09.43 +0200   32    8,47    0,00    2,92    0,00    0,00    0,00    0,00    0,00    0,00   88,61
kl. 09.43 +0200   33    7,54    0,00    3,47    0,00    0,00    0,71    0,00    0,00    0,00   88,28
kl. 09.43 +0200   34    8,00    0,00    3,24    0,00    0,00    1,52    0,00    0,00    0,00   87,25
kl. 09.43 +0200   35    7,16    0,00    3,48    0,00    0,00    1,02    0,00    0,00    0,00   88,34
kl. 09.43 +0200   36    8,68    0,00    3,33    0,00    0,00    1,11    0,00    0,00    0,00   86,88
kl. 09.43 +0200   37    8,64    0,00    3,02    0,00    0,00    0,00    0,00    0,00    0,00   88,34
kl. 09.43 +0200   38    7,49    0,00    3,74    0,00    0,00    1,52    0,00    0,00    0,00   87,25
kl. 09.43 +0200   39    7,08    0,00    3,70    0,00    0,00    2,26    0,00    0,00    0,00   86,96
kl. 09.43 +0200   40    7,26    0,00    3,37    0,00    0,00    1,33    0,00    0,00    0,00   88,04
kl. 09.43 +0200   41    6,78    0,00    3,90    0,00    0,00    2,87    0,00    0,00    0,00   86,45
kl. 09.43 +0200   42    7,68    0,00    3,59    0,00    0,00    1,02    0,00    0,00    0,00   87,70
kl. 09.43 +0200   43    8,16    0,00    2,86    0,00    0,00    1,02    0,00    0,00    0,00   87,96
kl. 09.43 +0200   44    7,37    0,00    2,87    0,00    0,00    1,43    0,00    0,00    0,00   88,33
kl. 09.43 +0200   45    6,93    0,00    3,87    0,00    0,00    1,73    0,00    0,00    0,00   87,46
kl. 09.43 +0200   46    8,93    0,00    2,81    0,00    0,00    0,00    0,00    0,00    0,00   88,26
kl. 09.43 +0200   47    8,29    0,00    3,74    0,00    0,00    0,91    0,00    0,00    0,00   87,06
kl. 09.43 +0200   48    8,82    0,00    3,85    0,00    0,00    1,22    0,00    0,00    0,00   86,11
kl. 09.43 +0200   49    7,81    0,00    4,77    0,00    0,00    1,01    0,00    0,00    0,00   86,41
kl. 09.43 +0200   50    7,38    0,00    4,51    0,00    0,00    2,77    0,00    0,00    0,00   85,33
kl. 09.43 +0200   51    8,13    0,00    4,17    0,00    0,00    1,42    0,00    0,00    0,00   86,28
kl. 09.43 +0200   52    8,64    0,00    3,86    0,00    0,00    1,02    0,00    0,00    0,00   86,48
kl. 09.43 +0200   53    9,10    0,00    3,37    0,00    0,00    1,64    0,00    0,00    0,00   85,89
kl. 09.43 +0200   54    8,37    0,00    4,39    0,00    0,00    0,82    0,00    0,00    0,00   86,43
kl. 09.43 +0200   55    8,27    0,00    4,18    0,00    0,00    1,22    0,00    0,00    0,00   86,33
kl. 09.43 +0200   56    9,64    0,00    3,76    0,00    0,00    1,22    0,00    0,00    0,00   85,38
kl. 09.43 +0200   57    9,61    0,00    4,04    0,00    0,00    1,21    0,00    0,00    0,00   85,14
kl. 09.43 +0200   58    8,49    0,00    3,58    0,00    0,00    1,33    0,00    0,00    0,00   86,61
kl. 09.43 +0200   59    8,73    0,00    3,76    0,00    0,00    1,42    0,00    0,00    0,00   86,09
kl. 09.43 +0200   60    7,32    0,00    4,54    0,00    0,00    2,06    0,00    0,00    0,00   86,08
kl. 09.43 +0200   61    8,35    0,00    4,38    0,00    0,00    1,22    0,00    0,00    0,00   86,05
kl. 09.43 +0200   62    9,39    0,00    3,27    0,00    0,00    1,02    0,00    0,00    0,00   86,33
kl. 09.43 +0200   63    8,40    0,00    4,41    0,00    0,00    1,23    0,00    0,00    0,00   85,96

kl. 09.43 +0200 NODE    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
kl. 09.43 +0200    0    7,63    0,00    3,32    0,00    0,00    1,12    0,00    0,00    0,00   86,27

kl. 09.43 +0200  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
kl. 09.43 +0200    0   45,59    0,00   15,59    0,00    0,00    7,53    0,00    0,00    0,00   31,29
kl. 09.43 +0200    1   46,33    0,00   16,08    0,00    0,00    7,03    0,00    0,00    0,00   30,56
kl. 09.43 +0200    2   45,65    0,00   16,54    0,00    0,00    7,20    0,00    0,00    0,00   30,61
kl. 09.43 +0200    3   48,07    0,00   13,90    0,00    0,00    0,00    0,00    0,00    0,00   38,04
kl. 09.43 +0200    4   45,63    0,00   15,86    0,00    0,00    7,44    0,00    0,00    0,00   31,07
kl. 09.43 +0200    5   46,87    0,00   15,77    0,00    0,00    6,05    0,00    0,00    0,00   31,32
kl. 09.43 +0200    6   39,82    0,00   18,37    0,00    0,00   17,27    0,00    0,00    0,00   24,53
kl. 09.43 +0200    7   45,40    0,00   16,06    0,00    0,00    7,92    0,00    0,00    0,00   30,62
kl. 09.43 +0200    8   47,88    0,00   14,40    0,00    0,00    0,00    0,00    0,00    0,00   37,72
kl. 09.43 +0200    9   44,10    0,00   16,09    0,00    0,00    8,05    0,00    0,00    0,00   31,76
kl. 09.43 +0200   10   44,77    0,00   16,50    0,00    0,00    7,34    0,00    0,00    0,00   31,39
kl. 09.43 +0200   11   44,69    0,00   16,83    0,00    0,00    7,72    0,00    0,00    0,00   30,76
kl. 09.43 +0200   12   44,50    0,00   16,70    0,00    0,00    7,54    0,00    0,00    0,00   31,25
kl. 09.43 +0200   13   45,44    0,00   17,20    0,00    0,00    6,90    0,00    0,00    0,00   30,47
kl. 09.43 +0200   14   46,41    0,00   15,54    0,00    0,00    7,82    0,00    0,00    0,00   30,23
kl. 09.43 +0200   15   45,02    0,00   16,83    0,00    0,00    7,72    0,00    0,00    0,00   30,44
kl. 09.43 +0200   16   44,91    0,00   18,76    0,00    0,00   17,04    0,00    0,00    0,00   19,29
kl. 09.43 +0200   17   49,69    0,00   16,53    0,00    0,00    0,00    0,00    0,00    0,00   33,79
kl. 09.43 +0200   18   46,40    0,00   18,01    0,00    0,00    7,73    0,00    0,00    0,00   27,86
kl. 09.43 +0200   19   46,93    0,00   17,48    0,00    0,00    7,98    0,00    0,00    0,00   27,62
kl. 09.43 +0200   20   46,51    0,00   18,18    0,00    0,00    8,77    0,00    0,00    0,00   26,53
kl. 09.43 +0200   21   52,08    0,00   14,45    0,00    0,00    0,00    0,00    0,00    0,00   33,47
kl. 09.43 +0200   22   52,27    0,00   14,46    0,00    0,00    0,00    0,00    0,00    0,00   33,26
kl. 09.43 +0200   23   51,66    0,00   14,58    0,00    0,00    7,29    0,00    0,00    0,00   26,47
kl. 09.43 +0200   24   41,31    0,00   20,28    0,00    0,00   16,95    0,00    0,00    0,00   21,46
kl. 09.43 +0200   25   48,41    0,00   17,69    0,00    0,00    7,42    0,00    0,00    0,00   26,48
kl. 09.43 +0200   26   42,81    0,00   20,22    0,00    0,00   15,68    0,00    0,00    0,00   21,30
kl. 09.43 +0200   27   45,89    0,00   20,17    0,00    0,00    8,22    0,00    0,00    0,00   25,72
kl. 09.43 +0200   28   45,09    0,00   19,43    0,00    0,00    9,29    0,00    0,00    0,00   26,19
kl. 09.43 +0200   29   47,55    0,00   17,87    0,00    0,00    7,87    0,00    0,00    0,00   26,70
kl. 09.43 +0200   30   47,20    0,00   17,04    0,00    0,00    8,57    0,00    0,00    0,00   27,20
kl. 09.43 +0200   31   48,52    0,00   17,34    0,00    0,00    7,29    0,00    0,00    0,00   26,85
kl. 09.43 +0200   32   48,40    0,00   12,98    0,00    0,00    0,00    0,00    0,00    0,00   38,62
kl. 09.43 +0200   33   47,51    0,00   14,53    0,00    0,00    6,79    0,00    0,00    0,00   31,18
kl. 09.43 +0200   34   45,11    0,00   16,54    0,00    0,00    6,98    0,00    0,00    0,00   31,36
kl. 09.43 +0200   35   44,80    0,00   16,88    0,00    0,00    7,22    0,00    0,00    0,00   31,10
kl. 09.43 +0200   36   46,14    0,00   16,20    0,00    0,00    7,30    0,00    0,00    0,00   30,36
kl. 09.43 +0200   37   49,12    0,00   13,37    0,00    0,00    0,00    0,00    0,00    0,00   37,51
kl. 09.43 +0200   38   45,76    0,00   16,63    0,00    0,00    7,20    0,00    0,00    0,00   30,40
kl. 09.43 +0200   39   41,02    0,00   18,70    0,00    0,00   15,94    0,00    0,00    0,00   24,34
kl. 09.43 +0200   40   45,27    0,00   18,07    0,00    0,00    6,30    0,00    0,00    0,00   30,36
kl. 09.43 +0200   41   40,48    0,00   20,13    0,00    0,00   15,15    0,00    0,00    0,00   24,24
kl. 09.43 +0200   42   44,30    0,00   18,17    0,00    0,00    7,42    0,00    0,00    0,00   30,11
kl. 09.43 +0200   43   45,30    0,00   17,20    0,00    0,00    7,05    0,00    0,00    0,00   30,45
kl. 09.43 +0200   44   44,95    0,00   17,96    0,00    0,00    6,67    0,00    0,00    0,00   30,43
kl. 09.43 +0200   45   43,00    0,00   18,02    0,00    0,00    8,25    0,00    0,00    0,00   30,73
kl. 09.43 +0200   46   47,49    0,00   14,44    0,00    0,00    0,00    0,00    0,00    0,00   38,08
kl. 09.43 +0200   47   45,65    0,00   16,77    0,00    0,00    6,58    0,00    0,00    0,00   31,00
kl. 09.43 +0200   48   50,58    0,00   17,00    0,00    0,00    7,14    0,00    0,00    0,00   25,29
kl. 09.43 +0200   49   49,15    0,00   16,60    0,00    0,00    7,45    0,00    0,00    0,00   26,81
kl. 09.43 +0200   50   41,39    0,00   20,48    0,00    0,00   17,12    0,00    0,00    0,00   21,02
kl. 09.43 +0200   51   46,00    0,00   19,79    0,11    0,00    8,21    0,00    0,00    0,00   25,89
kl. 09.43 +0200   52   47,74    0,00   18,47    0,00    0,00    7,35    0,00    0,00    0,00   26,44
kl. 09.43 +0200   53   47,28    0,00   19,06    0,00    0,00    7,24    0,00    0,00    0,00   26,41
kl. 09.43 +0200   54   49,10    0,00   17,75    0,00    0,00    6,59    0,00    0,00    0,00   26,57
kl. 09.43 +0200   55   47,32    0,00   18,03    0,00    0,00    8,58    0,00    0,00    0,00   26,07
kl. 09.43 +0200   56   46,99    0,00   18,90    0,00    0,00    7,71    0,00    0,00    0,00   26,40
kl. 09.43 +0200   57   48,07    0,00   17,24    0,00    0,00    8,03    0,00    0,00    0,00   26,66
kl. 09.43 +0200   58   48,12    0,00   17,26    0,00    0,00    7,61    0,00    0,00    0,00   27,01
kl. 09.43 +0200   59   48,21    0,00   18,53    0,00    0,00    7,05    0,00    0,00    0,00   26,21
kl. 09.43 +0200   60   42,74    0,00   19,94    0,00    0,00   16,33    0,00    0,00    0,00   21,00
kl. 09.43 +0200   61   46,29    0,00   19,16    0,00    0,00    7,97    0,00    0,00    0,00   26,59
kl. 09.43 +0200   62   46,12    0,00   19,98    0,00    0,00    8,29    0,00    0,00    0,00   25,61
kl. 09.43 +0200   63   49,10    0,00   17,18    0,00    0,00    8,01    0,00    0,00    0,00   25,71

kl. 09.43 +0200 NODE    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
kl. 09.43 +0200    0   42,48    0,00   15,35    0,00    0,00    6,48    0,00    0,00    0,00   29,37

kl. 09.43 +0200  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
kl. 09.44 +0200    0   47,08    0,00   14,15    0,11    0,00    6,91    0,00    0,00    0,00   31,75
kl. 09.44 +0200    1   44,01    0,00   18,35    0,00    0,00    7,42    0,00    0,00    0,00   30,22
kl. 09.44 +0200    2   44,46    0,00   17,55    0,00    0,00    6,78    0,00    0,00    0,00   31,22
kl. 09.44 +0200    3   47,71    0,00   13,33    0,00    0,00    0,00    0,00    0,00    0,00   38,96
kl. 09.44 +0200    4   44,41    0,00   15,87    0,00    0,00    7,88    0,00    0,00    0,00   31,84
kl. 09.44 +0200    5   44,85    0,00   15,76    0,00    0,00    7,98    0,00    0,00    0,00   31,41
kl. 09.44 +0200    6   41,09    0,00   16,74    0,00    0,00   16,52    0,00    0,00    0,00   25,64
kl. 09.44 +0200    7   43,55    0,00   17,44    0,00    0,00    7,82    0,00    0,00    0,00   31,18
kl. 09.44 +0200    8   47,88    0,00   13,47    0,00    0,00    0,00    0,00    0,00    0,00   38,65
kl. 09.44 +0200    9   43,77    0,00   16,40    0,00    0,00    7,35    0,00    0,00    0,00   32,48
kl. 09.44 +0200   10   45,06    0,00   15,83    0,00    0,00    7,23    0,00    0,00    0,00   31,88
kl. 09.44 +0200   11   44,31    0,00   17,24    0,00    0,00    7,52    0,00    0,00    0,00   30,93
kl. 09.44 +0200   12   44,02    0,00   16,61    0,00    0,00    8,25    0,00    0,00    0,00   31,11
kl. 09.44 +0200   13   43,71    0,00   16,95    0,00    0,00    7,57    0,00    0,00    0,00   31,77
kl. 09.44 +0200   14   44,43    0,00   16,76    0,00    0,00    7,32    0,00    0,00    0,00   31,50
kl. 09.44 +0200   15   44,23    0,00   17,63    0,00    0,00    7,16    0,00    0,00    0,00   30,98
kl. 09.44 +0200   16   42,89    0,00   19,32    0,00    0,00   17,09    0,00    0,00    0,00   20,70
kl. 09.44 +0200   17   49,28    0,00   16,15    0,00    0,00    0,00    0,00    0,00    0,00   34,58
kl. 09.44 +0200   18   45,81    0,00   16,99    0,00    0,00    7,74    0,00    0,00    0,00   29,46
kl. 09.44 +0200   19   45,77    0,00   17,03    0,00    0,00    8,88    0,00    0,00    0,00   28,32
kl. 09.44 +0200   20   45,64    0,00   17,33    0,00    0,00    8,93    0,00    0,00    0,00   28,09
kl. 09.44 +0200   21   52,26    0,00   13,48    0,00    0,00    0,00    0,00    0,00    0,00   34,26
kl. 09.44 +0200   22   50,92    0,00   14,17    0,00    0,00    0,00    0,00    0,00    0,00   34,91
kl. 09.44 +0200   23   47,19    0,00   15,69    0,00    0,00    8,80    0,00    0,00    0,00   28,31
kl. 09.44 +0200   24   41,63    0,00   18,56    0,00    0,00   17,81    0,00    0,00    0,00   22,00
kl. 09.44 +0200   25   48,17    0,00   15,71    0,00    0,00    9,01    0,00    0,00    0,00   27,12
