 ***NOTE***: Collecting stats for next round (10 sec)
CPU          total/sec     dropped/sec    squeezed/sec   collision/sec      rx_rps/sec  flow_limit/sec 
CPU:43           28953               0               0               0               0               0 
CPU:44           31027               0               0               0               0               0 
CPU:45           30572               0               0               0               0               0 
CPU:46               0               0               0               0               0               0 
CPU:47           31144               0               0               0               0               0 
CPU:48           29382               0               0               0               0               0 
CPU:49           30202               0               0               0               0               0 
CPU:50           62889               0               0               0               0               0 
CPU:51           29195               0               0               0               0               0 
CPU:52           32287               0               0               0               0               0 
CPU:53           30114               0               0               0               0               0 
CPU:54           30660               0               0               0               0               0 
CPU:55           30389               0               0               0               0               0 
CPU:56           31461               0               0               0               0               0 
CPU:57           28960               0               0               0               0               0 
CPU:58           30701               0               0               0               0               0 
CPU:59           28137               0               0               0               0               0 
CPU:60           60608               0               0               0               0               0 
CPU:61           30871               0               0               0               0               0 
CPU:62           30263               0               0               0               0               0 
CPU:63           31631               0               0               0               0               0 

Summed:        1936252               0               0               0               0               0 

CPU          total/sec     dropped/sec    squeezed/sec   collision/sec      rx_rps/sec  flow_limit/sec 
CPU:00           30815               0               0               0               0               0 
CPU:01           31679               0               0               0               0               0 
CPU:02           31702               0               0               0               0               0 
CPU:03               5               0               0               0               0               0 
CPU:04           29713               0               0               0               0               0 
CPU:05           29966               0               0               0               0               0 
CPU:06           58005               0               0               0               0               0 
CPU:07           29380               0               0               0               0               0 
CPU:08               0               0               0               0               0               0 
CPU:09           30280               0               0               0               0               0 
CPU:10           30167               0               0               0               0               0 
CPU:11           31035               0               0               0               0               0 
CPU:12           30419               0               0               0               0               0 
CPU:13           29342               0               0               0               0               0 
CPU:14           31475               0               0               0               0               0 
CPU:15           30288               0               0               0               0               0 
CPU:16           59959               0               0               0               0               0 
CPU:17               0               0               0               0               0               0 
CPU:18           30373               0               0               0               0               0 
CPU:19           30528               0               0               0               0               0 
CPU:20           29228               0               0               0               0               0 
CPU:21               0               0               0               0               0               0 
CPU:22               0               0               0               0               0               0 
CPU:23           30753               0               0               0               0               0 
CPU:24           59634               0               0               0               0               0 
CPU:25           30275               0               0               0               0               0 
CPU:26           30103               0               0               0               0               0 
CPU:27           29030               0               0               0               0               0 
CPU:28           31883               0               0               0               0               0 
CPU:29           30133               0               0               0               0               0 
CPU:30           29683               0               0               0               0               0 
CPU:31           27775               0               0               0               0               0 
CPU:32               0               0               0               0               0               0 
CPU:33           31430               0               0               0               0               0 
CPU:34           30963               0               0               0               0               0 
CPU:35           31840               0               0               0               0               0 
CPU:36           30422               0               0               0               0               0 
CPU:37           31528               0               0               0               0               0 
CPU:38           29262               0               0               0               0               0 
CPU:39           60581               0               0               0               0               0 
CPU:40           29527               0               0               0               0               0 
CPU:41           58971               0               0               0               0               0 
CPU:42           31735               0               0               0               0               0 
CPU:43           29661               0               0               0               0               0 
CPU:44           29779               0               0               0               0               0 
CPU:45           29290               0               0               0               0               0 
CPU:46               0               0               0               0               0               0 
CPU:47           31034               0               0               0               0               0 
CPU:48           29775               0               0               0               0               0 
CPU:49           30888               0               0               0               0               0 
CPU:50           62678               0               0               0               0               0 
CPU:51           28803               0               0               0               0               0 
CPU:52           30330               0               0               0               0               0 
CPU:53           30953               0               0               0               0               0 
CPU:54           30412               0               0               0               0               0 
CPU:55           30602               0               0               0               0               0 
CPU:56           30853               0               0               0               0               0 
CPU:57           28174               0               0               0               0               0 
CPU:58           29640               0               0               0               0               0 
CPU:59           29544               0               0               0               0               0 
CPU:60           60761               0               0               0               0               0 
CPU:61           31300               0               0               0               0               0 
CPU:62           30585               0               0               0               0               0 
CPU:63           31346               0               0               0               0               0 

Summed:        1936291               0               0               0               0               0 

CPU          total/sec     dropped/sec    squeezed/sec   collision/sec      rx_rps/sec  flow_limit/sec 
CPU:00           29911               0               0               0               0               0 
CPU:01           30894               0               0               0               0               0 
CPU:02           31366               0               0               0               0               0 
CPU:03               7               0               0               0               0               0 
CPU:04           31079               0               0               0               0               0 
CPU:05           29444               0               0               0               0               0 
CPU:06           59191               0               0               0               0               0 
CPU:07           30254               0               0               0               0               0 
CPU:08               1               0               0               0               0               0 
CPU:09           30624               0               0               0               0               0 
CPU:10           28492               0               0               0               0               0 
CPU:11           31258               0               0               0               0               0 
CPU:12           29703               0               0               0               0               0 
CPU:13           29591               0               0               0               0               0 
CPU:14           31183               0               0               0               0               0 
CPU:15           30024               0               0               0               0               0 
CPU:16           59064               0               0               0               0               0 
CPU:17               0               0               0               0               0               0 
CPU:18           31226               0               0               0               0               0 
CPU:19           30493               0               0               0               0               0 
CPU:20           29788               0               0               0               0               0 
CPU:21               0               0               0               0               0               0 
CPU:22               0               0               0               0               0               0 
CPU:23           30312               0               0               0               0               0 
CPU:24           59981               0               0               0               0               0 
CPU:25           31086               0               0               0               0               0 
CPU:26           31755               0               0               0               0               0 
CPU:27           29590               0               0               0               0               0 
CPU:28           32147               0               0               0               0               0 
CPU:29           29017               0               0               0               0               0 
CPU:30           29647               0               0               0               0               0 
CPU:31           29072               0               0               0               0               0 
CPU:32               0               0               0               0               0               0 
CPU:33           31063               0               0               0               0               0 
CPU:34           30576               0               0               0               0               0 
CPU:35           30546               0               0               0               0               0 
CPU:36           30067               0               0               0               0               0 
CPU:37           31510               0               0               0               0               0 
CPU:38           29669               0               0               0               0               0 
CPU:39           61065               0               0               0               0               0 
CPU:40           27603               0               0               0               0               0 
CPU:41           57337               0               0               0               0               0 
CPU:42           31556               0               0               0               0               0 
CPU:43           31237               0               0               0               0               0 
CPU:44           30016               0               0               0               0               0 
CPU:45           29650               0               0               0               0               0 
CPU:46               0               0               0               0               0               0 
CPU:47           30325               0               0               0               0               0 
CPU:48           28935               0               0               0               0               0 
CPU:49           31542               0               0               0               0               0 
CPU:50           62318               0               0               0               0               0 
CPU:51           31478               0               0               0               0               0 
CPU:52           29065               0               0               0               0               0 
CPU:53           30543               0               0               0               0               0 
CPU:54           29179               0               0               0               0               0 
CPU:55           29867               0               0               0               0               0 
CPU:56           29731               0               0               0               0               0 
CPU:57           28849               0               0               0               0               0 
CPU:58           30433               0               0               0               0               0 
CPU:59           31369               0               0               0               0               0 
CPU:60           61435               0               0               0               0               0 
CPU:61           31112               0               0               0               0               0 
CPU:62           30748               0               0               0               0               0 
CPU:63           30045               0               0               0               0               0 

Summed:        1935069               0               0               0               0               0 

CPU          total/sec     dropped/sec    squeezed/sec   collision/sec      rx_rps/sec  flow_limit/sec 
CPU:00           30462               0               0               0               0               0 
CPU:01           30019               0               0               0               0               0 
CPU:02           31931               0               0               0               0               0 
CPU:03               6               0               0               0               0               0 
CPU:04           31419               0               0               0               0               0 
CPU:05           29794               0               0               0               0               0 
CPU:06           58739               0               0               0               0               0 
CPU:07           29626               0               0               0               0               0 
CPU:08               0               0               0               0               0               0 
CPU:09           30744               0               0               0               0               0 
CPU:10           29115               0               0               0               0               0 
CPU:11           30084               0               0               0               0               0 
CPU:12           29064               0               0               0               0               0 
CPU:13           30792               0               0               0               0               0 
CPU:14           30547               0               0               0               0               0 
CPU:15           30324               0               0               0               0               0 
CPU:16           59345               0               0               0               0               0 
CPU:17               0               0               0               0               0               0 
CPU:18           30430               0               0               0               0               0 
CPU:19           30025               0               0               0               0               0 
CPU:20           29238               0               0               0               0               0 
CPU:21               0               0               0               0               0               0 
CPU:22               0               0               0               0               0               0 
CPU:23           29805               0               0               0               0               0 
CPU:24           59810               0               0               0               0               0 
CPU:25           32027               0               0               0               0               0 
CPU:26           32244               0               0               0               0               0 
CPU:27           29324               0               0               0               0               0 
CPU:28           30845               0               0               0               0               0 
CPU:29           29438               0               0               0               0               0 
CPU:30           30399               0               0               0               0               0 
CPU:31           30695               0               0               0               0               0 
CPU:32               0               0               0               0               0               0 
CPU:33           29577               0               0               0               0               0 
CPU:34           30610               0               0               0               0               0 
CPU:35           29662               0               0               0               0               0 
CPU:36           29411               0               0               0               0               0 
CPU:37           30530               0               0               0               0               0 
CPU:38           29652               0               0               0               0               0 
CPU:39           62794               0               0               0               0               0 
CPU:40           28519               0               0               0               0               0 
CPU:41           56652               0               0               0               0               0 
CPU:42           31522               0               0               0               0               0 
CPU:43           30932               0               0               0               0               0 
CPU:44           30382               0               0               0               0               0 
CPU:45           29552               0               0               0               0               0 
CPU:46               0               0               0               0               0               0 
CPU:47           30876               0               0               0               0               0 
CPU:48           29205               0               0               0               0               0 
CPU:49           31315               0               0               0               0               0 
CPU:50           62489               0               0               0               0               0 
CPU:51           31416               0               0               0               0               0 
CPU:52           30608               0               0               0               0               0 
CPU:53           31087               0               0               0               0               0 
CPU:54           30046               0               0               0               0               0 
CPU:55           28874               0               0               0               0               0 
CPU:56           30254               0               0               0               0               0 
CPU:57           29537               0               0               0               0               0 
CPU:58           30944               0               0               0               0               0 
CPU:59           31529               0               0               0               0               0 
CPU:60           60943               0               0               0               0               0 
CPU:61           31999               0               0               0               0               0 
CPU:62           29455               0               0               0               0               0 
CPU:63           29652               0               0               0               0               0 

Summed:        1936317               0               0               0               0               0 

CPU          total/sec     dropped/sec    squeezed/sec   collision/sec      rx_rps/sec  flow_limit/sec 
CPU:00           30384               0               0               0               0               0 
CPU:01           30577               0               0               0               0               0 
CPU:02           31905               0               0               0               0               0 
CPU:03               6               0               0               0               0               0 
CPU:04           31053               0               0               0               0               0 
CPU:05           30370               0               0               0               0               0 
CPU:06           59436               0               0               0               0               0 
CPU:07           30369               0               0               0               0               0 
CPU:08               0               0               0               0               0               0 
CPU:09           30738               0               0               0               0               0 
CPU:10           29008               0               0               0               0               0 
CPU:11           29889               0               0               0               0               0 
CPU:12           29988               0               0               0               0               0 
CPU:13           32712               0               0               0               0               0 
CPU:14           31228               0               0               0               0               0 
CPU:15           30750               0               0               0               0               0 
CPU:16           60107               0               0               0               0               0 
CPU:17               0               0               0               0               0               0 
CPU:18           30882               0               0               0               0               0 
CPU:19           30335               0               0               0               0               0 
CPU:20           29465               0               0               0               0               0 
CPU:21               0               0               0               0               0               0 
CPU:22               0               0               0               0               0               0 
CPU:23           30100               0               0               0               0               0 
CPU:24           61850               0               0               0               0               0 
CPU:25           30936               0               0               0               0               0 
CPU:26           31191               0               0               0               0               0 
CPU:27           29433               0               0               0               0               0 
CPU:28           31811               0               0               0               0               0 
CPU:29           30140               0               0               0               0               0 
CPU:30           29694               0               0               0               0               0 
CPU:31           30133               0               0               0               0               0 
CPU:32               0               0               0               0               0               0 
CPU:33           30103               0               0               0               0               0 
CPU:34           29875               0               0               0               0               0 
CPU:35           29820               0               0               0               0               0 
CPU:36           29789               0               0               0               0               0 
CPU:37           29404               0               0               0               0               0 
CPU:38           29323               0               0               0               0               0 
CPU:39           60496               0               0               0               0               0 
CPU:40           28438               0               0               0               0               0 
CPU:41           56747               0               0               0               0               0 
CPU:42           30730               0               0               0               0               0 
CPU:43           29547               0               0               0               0               0 
CPU:44           29797               0               0               0               0               0 
CPU:45           30774               0               0               0               0               0 
CPU:46               0               0               0               0               0               0 
CPU:47           30083               0               0               0               0               0 
CPU:48           28983               0               0               0               0               0 
CPU:49           31127               0               0               0               0               0 
CPU:50           60895               0               0               0               0               0 
CPU:51           31217               0               0               0               0               0 
CPU:52           30531               0               0               0               0               0 
CPU:53           30058               0               0               0               0               0 
CPU:54           29042               0               0               0               0               0 
CPU:55           29512               0               0               0               0               0 
CPU:56           30563               0               0               0               0               0 
CPU:57           29499               0               0               0               0               0 
CPU:58           30924               0               0               0               0               0 
CPU:59           31254               0               0               0               0               0 
CPU:60           58774               0               0               0               0               0 
CPU:61           32079               0               0               0               0               0 
CPU:62           31448               0               0               0               0               0 
CPU:63           30912               0               0               0               0               0 

Summed:        1936239               0               0               0               0               0 

CPU          total/sec     dropped/sec    squeezed/sec   collision/sec      rx_rps/sec  flow_limit/sec 
CPU:00           30392               0               0               0               0               0 
CPU:01           30818               0               0               0               0               0 
CPU:02           29887               0               0               0               0               0 
CPU:03               5               0               0               0               0               0 
CPU:04           31154               0               0               0               0               0 
CPU:05           30364               0               0               0               0               0 
CPU:06           59196               0               0               0               0               0 
CPU:07           30493               0               0               0               0               0 
CPU:08            8003               0               0               0               0               0 
CPU:09           29451               0               0               0               0               0 
CPU:10           28603               0               0               0               0               0 
CPU:11           29242               0               0               0               0               0 
CPU:12           31047               0               0               0               0               0 
CPU:13           31426               0               0               0               0               0 
CPU:14           29926               0               0               0               0               0 
CPU:15           31464               0               0               0               0               0 
CPU:16           52742               0               0               0               0               0 
CPU:17               0               0               0               0               0               0 
CPU:18           31167               0               0               0               0               0 
CPU:19           29859               0               0               0               0               0 
CPU:20           29841               0               0               0               0               0 
CPU:21               0               0               0               0               0               0 
CPU:22               0               0               0               0               0               0 
CPU:23           28605               0               0               0               0               0 
CPU:24           63042               0               0               0               0               0 
CPU:25           29975               0               0               0               0               0 
CPU:26           31238               0               0               0               0               0 
CPU:27           29478               0               0               0               0               0 
CPU:28           31703               0               0               0               0               0 
CPU:29           30634               0               0               0               0               0 
CPU:30           29895               0               0               0               0               0 
CPU:31           28490               0               0               0               0               0 
CPU:32               0               0               0               0               0               0 
CPU:33           28581               0               0               0               0               0 
CPU:34           30539               0               0               0               0               0 
CPU:35           29851               0               0               0               0               0 
CPU:36           29832               0               0               0               0               0 
CPU:37           29282               0               0               0               0               0 
CPU:38           31597               0               0               0               0               0 
CPU:39           60425               0               0               0               0               0 
CPU:40           28511               0               0               0               0               0 
CPU:41           58492               0               0               0               0               0 
CPU:42           29948               0               0               0               0               0 
CPU:43           30942               0               0               0               0               0 
CPU:44           30812               0               0               0               0               0 
CPU:45           32741               0               0               0               0               0 
CPU:46               0               0               0               0               0               0 
CPU:47           30823               0               0               0               0               0 
CPU:48           30655               0               0               0               0               0 
CPU:49           30222               0               0               0               0               0 
CPU:50           60878               0               0               0               0               0 
CPU:51           30962               0               0               0               0               0 
CPU:52           30473               0               0               0               0               0 
CPU:53           30446               0               0               0               0               0 
CPU:54           29182               0               0               0               0               0 
CPU:55           29887               0               0               0               0               0 
CPU:56           30764               0               0               0               0               0 
CPU:57           29550               0               0               0               0               0 
CPU:58           30422               0               0               0               0               0 
CPU:59           30064               0               0               0               0               0 
CPU:60           59696               0               0               0               0               0 
CPU:61           29519               0               0               0               0               0 
CPU:62           32006               0               0               0               0               0 
CPU:63           31068               0               0               0               0               0 

Summed:        1936312               0               0               0               0               0 

CPU          total/sec     dropped/sec    squeezed/sec   collision/sec      rx_rps/sec  flow_limit/sec 
CPU:00           30060               0               0               0               0               0 
CPU:01           31177               0               0               0               0               0 
CPU:02           29057               0               0               0               0               0 
CPU:03               7               0               0               0               0               0 
CPU:04           30451               0               0               0               0               0 
CPU:05           31345               0               0               0               0               0 
CPU:06           59576               0               0               0               0               0 
CPU:07           30259               0               0               0               0               0 
CPU:08           31017               0               0               0               0               0 
CPU:09           30053               0               0               0               0               0 
CPU:10           27954               0               0               0               0               0 
CPU:11           29982               0               0               0               0               0 
CPU:12           30506               0               0               0               0               0 
CPU:13           31357               0               0               0               0               0 
CPU:14           31766               0               0               0               0               0 
CPU:15           31163               0               0               0               0               0 
CPU:16           30478               0               0               0               0               0 
CPU:17               0               0               0               0               0               0 
CPU:18           31833               0               0               0               0               0 
CPU:19           28540               0               0               0               0               0 
CPU:20           30842               0               0               0               0               0 
CPU:21               0               0               0               0               0               0 
CPU:22               0               0               0               0               0               0 
CPU:23           27842               0               0               0               0               0 
CPU:24           61127               0               0               0               0               0 
CPU:25           29622               0               0               0               0               0 
CPU:26           30035               0               0               0               0               0 
CPU:27           30322               0               0               0               0               0 
CPU:28           30904               0               0               0               0               0 
CPU:29           30353               0               0               0               0               0 
CPU:30           30193               0               0               0               0               0 
CPU:31           28156               0               0               0               0               0 
CPU:32               0               0               0               0               0               0 
CPU:33           31237               0               0               0               0               0 
CPU:34           30919               0               0               0               0               0 
CPU:35           29442               0               0               0               0               0 
CPU:36           30046               0               0               0               0               0 
CPU:37           29164               0               0               0               0               0 
CPU:38           31059               0               0               0               0               0 
CPU:39           61040               0               0               0               0               0 
CPU:40           30052               0               0               0               0               0 
CPU:41           59953               0               0               0               0               0 
CPU:42           28578               0               0               0               0               0 
CPU:43           29791               0               0               0               0               0 
CPU:44           31155               0               0               0               0               0 
CPU:45           30834               0               0               0               0               0 
CPU:46               0               0               0               0               0               0 
CPU:47           30964               0               0               0               0               0 
CPU:48           32232               0               0               0               0               0 
CPU:49           29823               0               0               0               0               0 
CPU:50           60408               0               0               0               0               0 
CPU:51           29570               0               0               0               0               0 
CPU:52           29508               0               0               0               0               0 
CPU:53           30820               0               0               0               0               0 
CPU:54           28943               0               0               0               0               0 
CPU:55           31121               0               0               0               0               0 
CPU:56           30945               0               0               0               0               0 
CPU:57           29548               0               0               0               0               0 
CPU:58           31486               0               0               0               0               0 
CPU:59           30420               0               0               0               0               0 
CPU:60           61132               0               0               0               0               0 
CPU:61           29493               0               0               0               0               0 
CPU:62           30830               0               0               0               0               0 
CPU:63           29740               0               0               0               0               0 

Summed:        1936226               0               0               0               0               0 

CPU          total/sec     dropped/sec    squeezed/sec   collision/sec      rx_rps/sec  flow_limit/sec 
CPU:00           29465               0               0               0               0               0 
CPU:01           29442               0               0               0               0               0 
CPU:02           31840               0               0               0               0               0 
CPU:03               6               0               0               0               0               0 
CPU:04           29973               0               0               0               0               0 
CPU:05           31359               0               0               0               0               0 
CPU:06           60014               0               0               0               0               0 
CPU:07           29554               0               0               0               0               0 
CPU:08           30377               0               0               0               0               0 
CPU:09           29770               0               0               0               0               0 
CPU:10           28429               0               0               0               0               0 
CPU:11           30071               0               0               0               0               0 
CPU:12           29372               0               0               0               0               0 
CPU:13           30287               0               0               0               0               0 
