 ***NOTE***: Collecting stats for next round (10 sec)
CPU          total/sec     dropped/sec    squeezed/sec   collision/sec      rx_rps/sec  flow_limit/sec 
CPU:00           28508               0               0               0               0               0 
CPU:01               0               0               0               0               0               0 
CPU:02           30065               0               0               0               0               0 
CPU:03           30441               0               0               0               0               0 
CPU:04           30695               0               0               0               0               0 
CPU:05           28500               0               0               0               0               0 
CPU:06           61270               0               0               0               0               0 
CPU:07           29442               0               0               0               0               0 
CPU:08           30340               0               0               0               0               0 
CPU:09           30796               0               0               0               0               0 
CPU:10           32082               0               0               0               0               0 
CPU:11           32204               0               0               0               0               0 
CPU:12           31165               0               0               0               0               0 
CPU:13           29831               0               0               0               0               0 
CPU:14           31751               0               0               0               0               0 
CPU:15           29731               0               0               0               0               0 
CPU:16           31622               0               0               0               0               0 
CPU:17           30527               0               0               0               0               0 
CPU:18               0               0               0               0               0               0 
CPU:19           29658               0               0               0               0               0 
CPU:20           30682               0               0               0               0               0 
CPU:21           30222               0               0               0               0               0 
CPU:22           31507               0               0               0               0               0 
CPU:23           30287               0               0               0               0               0 
CPU:24           30977               0               0               0               0               0 
CPU:25           29883               0               0               0               0               0 
CPU:26           28451               0               0               0               0               0 
CPU:27           31130               0               0               0               0               0 
CPU:28           27410               0               0               0               0               0 
CPU:29           29060               0               0               0               0               0 
CPU:30           30327               0               0               0               0               0 
CPU:31           30815               0               0               0               0               0 
CPU:32           30929               0               0               0               0               0 
CPU:33           30225               0               0               0               0               0 
CPU:34           28808               0               0               0               0               0 
CPU:35               0               0               0               0               0               0 
CPU:36           29216               0               0               0               0               0 
CPU:37           58025               0               0               0               0               0 
CPU:38           30700               0               0               0               0               0 
CPU:39           31205               0               0               0               0               0 
CPU:40           31557               0               0               0               0               0 
CPU:41           31606               0               0               0               0               0 
CPU:42           29119               0               0               0               0               0 
CPU:43           60005               0               0               0               0               0 
CPU:44               0               0               0               0               0               0 
CPU:45           31085               0               0               0               0               0 
CPU:46           29801               0               0               0               0               0 
CPU:47           29981               0               0               0               0               0 
CPU:48           29391               0               0               0               0               0 
CPU:49           31104               0               0               0               0               0 
CPU:50           30250               0               0               0               0               0 
CPU:51           31605               0               0               0               0               0 
CPU:52           31675               0               0               0               0               0 
CPU:53           30234               0               0               0               0               0 
CPU:54           29825               0               0               0               0               0 
CPU:55           29085               0               0               0               0               0 
CPU:56           31447               0               0               0               0               0 
CPU:57           30166               0               0               0               0               0 
CPU:58           28940               0               0               0               0               0 
CPU:59           31301               0               0               0               0               0 
CPU:60           59448               0               0               0               0               0 
CPU:61           30906               0               0               0               0               0 
CPU:62           29652               0               0               0               0               0 
CPU:63           29592               0               0               0               0               0 

Summed:        1936260               0               0               0               0               0 

CPU          total/sec     dropped/sec    squeezed/sec   collision/sec      rx_rps/sec  flow_limit/sec 
CPU:00           28880               0               0               0               0               0 
CPU:01               0               0               0               0               0               0 
CPU:02           30389               0               0               0               0               0 
CPU:03           29985               0               0               0               0               0 
CPU:04           31100               0               0               0               0               0 
CPU:05           28867               0               0               0               0               0 
CPU:06           61451               0               0               0               0               0 
CPU:07           29167               0               0               0               0               0 
CPU:08           28991               0               0               0               0               0 
CPU:09           30677               0               0               0               0               0 
CPU:10           30549               0               0               0               0               0 
CPU:11           33374               0               0               0               0               0 
CPU:12           30332               0               0               0               0               0 
CPU:13           30824               0               0               0               0               0 
CPU:14           32822               0               0               0               0               0 
CPU:15           31475               0               0               0               0               0 
CPU:16           30879               0               0               0               0               0 
CPU:17           31381               0               0               0               0               0 
CPU:18             595               0               0               0               0               0 
CPU:19           29639               0               0               0               0               0 
CPU:20           30044               0               0               0               0               0 
CPU:21           29127               0               0               0               0               0 
CPU:22           30958               0               0               0               0               0 
CPU:23           29736               0               0               0               0               0 
CPU:24           29540               0               0               0               0               0 
CPU:25           29926               0               0               0               0               0 
CPU:26           29019               0               0               0               0               0 
CPU:27           30408               0               0               0               0               0 
CPU:28           29007               0               0               0               0               0 
CPU:29           29776               0               0               0               0               0 
CPU:30           30999               0               0               0               0               0 
CPU:31           30195               0               0               0               0               0 
CPU:32           30341               0               0               0               0               0 
CPU:33           30558               0               0               0               0               0 
CPU:34           30159               0               0               0               0               0 
CPU:35               0               0               0               0               0               0 
CPU:36           29751               0               0               0               0               0 
CPU:37           58948               0               0               0               0               0 
CPU:38           29995               0               0               0               0               0 
CPU:39           30971               0               0               0               0               0 
CPU:40           32127               0               0               0               0               0 
CPU:41           30658               0               0               0               0               0 
CPU:42           28111               0               0               0               0               0 
CPU:43           60897               0               0               0               0               0 
CPU:44               0               0               0               0               0               0 
CPU:45           30418               0               0               0               0               0 
CPU:46           30703               0               0               0               0               0 
CPU:47           30715               0               0               0               0               0 
CPU:48           29989               0               0               0               0               0 
CPU:49           31639               0               0               0               0               0 
CPU:50           29329               0               0               0               0               0 
CPU:51           32007               0               0               0               0               0 
CPU:52           32092               0               0               0               0               0 
CPU:53           29705               0               0               0               0               0 
CPU:54           29466               0               0               0               0               0 
CPU:55           29221               0               0               0               0               0 
CPU:56           31618               0               0               0               0               0 
CPU:57           30418               0               0               0               0               0 
CPU:58           28745               0               0               0               0               0 
CPU:59           30682               0               0               0               0               0 
CPU:60           57884               0               0               0               0               0 
CPU:61           29082               0               0               0               0               0 
CPU:62           30397               0               0               0               0               0 
CPU:63           29493               0               0               0               0               0 

Summed:        1936234               0               0               0               0               0 

CPU          total/sec     dropped/sec    squeezed/sec   collision/sec      rx_rps/sec  flow_limit/sec 
CPU:00           29702               0               0               0               0               0 
CPU:01               1               0               0               0               0               0 
CPU:02           29688               0               0               0               0               0 
CPU:03           29620               0               0               0               0               0 
CPU:04           30239               0               0               0               0               0 
CPU:05           31404               0               0               0               0               0 
CPU:06           61289               0               0               0               0               0 
CPU:07           29717               0               0               0               0               0 
CPU:08           29455               0               0               0               0               0 
CPU:09           30722               0               0               0               0               0 
CPU:10           30770               0               0               0               0               0 
CPU:11           31282               0               0               0               0               0 
CPU:12           30778               0               0               0               0               0 
CPU:13           31213               0               0               0               0               0 
CPU:14           32715               0               0               0               0               0 
CPU:15           30937               0               0               0               0               0 
CPU:16           30831               0               0               0               0               0 
CPU:17           30013               0               0               0               0               0 
CPU:18           30100               0               0               0               0               0 
CPU:19           29771               0               0               0               0               0 
CPU:20           29566               0               0               0               0               0 
CPU:21           29657               0               0               0               0               0 
CPU:22           30550               0               0               0               0               0 
CPU:23           29359               0               0               0               0               0 
CPU:24           30681               0               0               0               0               0 
CPU:25           29392               0               0               0               0               0 
CPU:26           30143               0               0               0               0               0 
CPU:27           29917               0               0               0               0               0 
CPU:28           30530               0               0               0               0               0 
CPU:29           30631               0               0               0               0               0 
CPU:30           30930               0               0               0               0               0 
CPU:31           29151               0               0               0               0               0 
CPU:32           28877               0               0               0               0               0 
CPU:33           29536               0               0               0               0               0 
CPU:34           30685               0               0               0               0               0 
CPU:35               0               0               0               0               0               0 
CPU:36           31984               0               0               0               0               0 
CPU:37           59064               0               0               0               0               0 
CPU:38           29991               0               0               0               0               0 
CPU:39           29254               0               0               0               0               0 
CPU:40           30157               0               0               0               0               0 
CPU:41           30371               0               0               0               0               0 
CPU:42           28830               0               0               0               0               0 
CPU:43           61494               0               0               0               0               0 
CPU:44               0               0               0               0               0               0 
CPU:45           30106               0               0               0               0               0 
CPU:46           31672               0               0               0               0               0 
CPU:47           29626               0               0               0               0               0 
CPU:48           31075               0               0               0               0               0 
CPU:49           31700               0               0               0               0               0 
CPU:50           29359               0               0               0               0               0 
CPU:51           30770               0               0               0               0               0 
CPU:52           31936               0               0               0               0               0 
CPU:53           30348               0               0               0               0               0 
CPU:54           31263               0               0               0               0               0 
CPU:55           30136               0               0               0               0               0 
CPU:56           29938               0               0               0               0               0 
CPU:57           30753               0               0               0               0               0 
CPU:58           30834               0               0               0               0               0 
CPU:59           30799               0               0               0               0               0 
CPU:60           29457               0               0               0               0               0 
CPU:61           28607               0               0               0               0               0 
CPU:62           28247               0               0               0               0               0 
CPU:63           28618               0               0               0               0               0 

Summed:        1936243               0               0               0               0               0 

CPU          total/sec     dropped/sec    squeezed/sec   collision/sec      rx_rps/sec  flow_limit/sec 
CPU:00           29930               0               0               0               0               0 
CPU:01               0               0               0               0               0               0 
CPU:02           28082               0               0               0               0               0 
CPU:03           31146               0               0               0               0               0 
CPU:04           29909               0               0               0               0               0 
CPU:05           30567               0               0               0               0               0 
CPU:06           61371               0               0               0               0               0 
CPU:07           31595               0               0               0               0               0 
CPU:08           28530               0               0               0               0               0 
CPU:09           31011               0               0               0               0               0 
CPU:10           30083               0               0               0               0               0 
CPU:11           30441               0               0               0               0               0 
CPU:12           31316               0               0               0               0               0 
CPU:13           29462               0               0               0               0               0 
CPU:14           32996               0               0               0               0               0 
CPU:15           30254               0               0               0               0               0 
CPU:16           29681               0               0               0               0               0 
CPU:17           28771               0               0               0               0               0 
CPU:18           29955               0               0               0               0               0 
CPU:19           31617               0               0               0               0               0 
CPU:20           28966               0               0               0               0               0 
CPU:21           28976               0               0               0               0               0 
CPU:22           28450               0               0               0               0               0 
CPU:23           29634               0               0               0               0               0 
CPU:24           30788               0               0               0               0               0 
CPU:25           30117               0               0               0               0               0 
CPU:26           29472               0               0               0               0               0 
CPU:27           30354               0               0               0               0               0 
CPU:28           30084               0               0               0               0               0 
CPU:29           31564               0               0               0               0               0 
CPU:30           31164               0               0               0               0               0 
CPU:31           29316               0               0               0               0               0 
CPU:32           29504               0               0               0               0               0 
CPU:33           29255               0               0               0               0               0 
CPU:34           29575               0               0               0               0               0 
CPU:35               0               0               0               0               0               0 
CPU:36           32931               0               0               0               0               0 
CPU:37           58893               0               0               0               0               0 
CPU:38           29980               0               0               0               0               0 
CPU:39           29902               0               0               0               0               0 
CPU:40           30221               0               0               0               0               0 
CPU:41           30783               0               0               0               0               0 
CPU:42           30201               0               0               0               0               0 
CPU:43           60344               0               0               0               0               0 
CPU:44               0               0               0               0               0               0 
CPU:45           30175               0               0               0               0               0 
CPU:46           31071               0               0               0               0               0 
CPU:47           29119               0               0               0               0               0 
CPU:48           31496               0               0               0               0               0 
CPU:49           30775               0               0               0               0               0 
CPU:50           32076               0               0               0               0               0 
CPU:51           29650               0               0               0               0               0 
CPU:52           31699               0               0               0               0               0 
CPU:53           29193               0               0               0               0               0 
CPU:54           32086               0               0               0               0               0 
CPU:55           30038               0               0               0               0               0 
CPU:56           30375               0               0               0               0               0 
CPU:57           31643               0               0               0               0               0 
CPU:58           30541               0               0               0               0               0 
CPU:59           30438               0               0               0               0               0 
CPU:60           30110               0               0               0               0               0 
CPU:61           29416               0               0               0               0               0 
CPU:62           29267               0               0               0               0               0 
CPU:63           29817               0               0               0               0               0 

Summed:        1936178               0               0               0               0               0 

CPU          total/sec     dropped/sec    squeezed/sec   collision/sec      rx_rps/sec  flow_limit/sec 
CPU:00           31256               0               0               0               0               0 
CPU:01               0               0               0               0               0               0 
CPU:02           29954               0               0               0               0               0 
CPU:03           31670               0               0               0               0               0 
CPU:04           30512               0               0               0               0               0 
CPU:05           30581               0               0               0               0               0 
CPU:06           60266               0               0               0               0               0 
CPU:07           30461               0               0               0               0               0 
CPU:08           28986               0               0               0               0               0 
CPU:09           31618               0               0               0               0               0 
CPU:10           29138               0               0               0               0               0 
CPU:11           30053               0               0               0               0               0 
CPU:12           31848               0               0               0               0               0 
CPU:13           29580               0               0               0               0               0 
CPU:14           32236               0               0               0               0               0 
CPU:15           30948               0               0               0               0               0 
CPU:16           28809               0               0               0               0               0 
CPU:17           30555               0               0               0               0               0 
CPU:18           28836               0               0               0               0               0 
CPU:19           31138               0               0               0               0               0 
CPU:20           29250               0               0               0               0               0 
CPU:21           28796               0               0               0               0               0 
CPU:22           29397               0               0               0               0               0 
CPU:23           30939               0               0               0               0               0 
CPU:24           29964               0               0               0               0               0 
CPU:25           30807               0               0               0               0               0 
CPU:26           29496               0               0               0               0               0 
CPU:27           30212               0               0               0               0               0 
CPU:28           30248               0               0               0               0               0 
CPU:29           31452               0               0               0               0               0 
CPU:30           29910               0               0               0               0               0 
CPU:31           30237               0               0               0               0               0 
CPU:32           28889               0               0               0               0               0 
CPU:33           28710               0               0               0               0               0 
CPU:34           30191               0               0               0               0               0 
CPU:35               0               0               0               0               0               0 
CPU:36           32154               0               0               0               0               0 
CPU:37           58521               0               0               0               0               0 
CPU:38           30035               0               0               0               0               0 
CPU:39           29530               0               0               0               0               0 
CPU:40           29349               0               0               0               0               0 
CPU:41           30226               0               0               0               0               0 
CPU:42           29681               0               0               0               0               0 
CPU:43           60864               0               0               0               0               0 
CPU:44               0               0               0               0               0               0 
CPU:45           29368               0               0               0               0               0 
CPU:46           31154               0               0               0               0               0 
CPU:47           29941               0               0               0               0               0 
CPU:48           32216               0               0               0               0               0 
CPU:49           30851               0               0               0               0               0 
CPU:50           33131               0               0               0               0               0 
CPU:51           29625               0               0               0               0               0 
CPU:52           31681               0               0               0               0               0 
CPU:53           28863               0               0               0               0               0 
CPU:54           30429               0               0               0               0               0 
CPU:55           30019               0               0               0               0               0 
CPU:56           31561               0               0               0               0               0 
CPU:57           31511               0               0               0               0               0 
CPU:58           29081               0               0               0               0               0 
CPU:59           30075               0               0               0               0               0 
CPU:60           29550               0               0               0               0               0 
CPU:61           29703               0               0               0               0               0 
CPU:62           29846               0               0               0               0               0 
CPU:63           30222               0               0               0               0               0 

Summed:        1936132               0               0               0               0               0 

CPU          total/sec     dropped/sec    squeezed/sec   collision/sec      rx_rps/sec  flow_limit/sec 
CPU:00           29633               0               0               0               0               0 
CPU:01               0               0               0               0               0               0 
CPU:02           31726               0               0               0               0               0 
CPU:03           31594               0               0               0               0               0 
CPU:04           29388               0               0               0               0               0 
CPU:05           31286               0               0               0               0               0 
CPU:06           59791               0               0               0               0               0 
CPU:07           28826               0               0               0               0               0 
CPU:08           30131               0               0               0               0               0 
CPU:09           30869               0               0               0               0               0 
CPU:10           29720               0               0               0               0               0 
CPU:11           29921               0               0               0               0               0 
CPU:12           31873               0               0               0               0               0 
CPU:13           30036               0               0               0               0               0 
CPU:14           31439               0               0               0               0               0 
CPU:15           30315               0               0               0               0               0 
CPU:16           29186               0               0               0               0               0 
CPU:17           30616               0               0               0               0               0 
CPU:18           29331               0               0               0               0               0 
CPU:19           30243               0               0               0               0               0 
CPU:20           29618               0               0               0               0               0 
CPU:21           29275               0               0               0               0               0 
CPU:22           29897               0               0               0               0               0 
CPU:23           30276               0               0               0               0               0 
CPU:24           30165               0               0               0               0               0 
CPU:25           30987               0               0               0               0               0 
CPU:26           30418               0               0               0               0               0 
CPU:27           29755               0               0               0               0               0 
CPU:28           29761               0               0               0               0               0 
CPU:29           31156               0               0               0               0               0 
CPU:30           27979               0               0               0               0               0 
CPU:31           30582               0               0               0               0               0 
CPU:32           29621               0               0               0               0               0 
CPU:33           30037               0               0               0               0               0 
CPU:34           29167               0               0               0               0               0 
CPU:35               0               0               0               0               0               0 
CPU:36           31206               0               0               0               0               0 
CPU:37           58812               0               0               0               0               0 
CPU:38           29569               0               0               0               0               0 
CPU:39           31635               0               0               0               0               0 
CPU:40           29382               0               0               0               0               0 
CPU:41           30538               0               0               0               0               0 
CPU:42           29196               0               0               0               0               0 
CPU:43           61278               0               0               0               0               0 
CPU:44               0               0               0               0               0               0 
CPU:45           30251               0               0               0               0               0 
CPU:46           31134               0               0               0               0               0 
CPU:47           30452               0               0               0               0               0 
CPU:48           31549               0               0               0               0               0 
CPU:49           29004               0               0               0               0               0 
CPU:50           30744               0               0               0               0               0 
CPU:51           29911               0               0               0               0               0 
CPU:52           31646               0               0               0               0               0 
CPU:53           29635               0               0               0               0               0 
CPU:54           31373               0               0               0               0               0 
CPU:55           29798               0               0               0               0               0 
CPU:56           32490               0               0               0               0               0 
CPU:57           29819               0               0               0               0               0 
CPU:58           30009               0               0               0               0               0 
CPU:59           29887               0               0               0               0               0 
CPU:60           31145               0               0               0               0               0 
CPU:61           30968               0               0               0               0               0 
CPU:62           29506               0               0               0               0               0 
CPU:63           30592               0               0               0               0               0 

Summed:        1936144               0               0               0               0               0 

CPU          total/sec     dropped/sec    squeezed/sec   collision/sec      rx_rps/sec  flow_limit/sec 
CPU:00           29402               0               0               0               0               0 
CPU:01               0               0               0               0               0               0 
CPU:02           31343               0               0               0               0               0 
CPU:03           31168               0               0               0               0               0 
CPU:04           29696               0               0               0               0               0 
CPU:05           30617               0               0               0               0               0 
CPU:06           30389               0               0               0               0               0 
CPU:07           27973               0               0               0               0               0 
CPU:08           30260               0               0               0               0               0 
CPU:09           30366               0               0               0               0               0 
CPU:10           31163               0               0               0               0               0 
CPU:11           30503               0               0               0               0               0 
CPU:12           31013               0               0               0               0               0 
CPU:13           29462               0               0               0               0               0 
CPU:14           30264               0               0               0               0               0 
CPU:15           30414               0               0               0               0               0 
CPU:16           29325               0               0               0               0               0 
CPU:17           30037               0               0               0               0               0 
CPU:18           30190               0               0               0               0               0 
CPU:19           59477               0               0               0               0               0 
CPU:20           30855               0               0               0               0               0 
CPU:21           30225               0               0               0               0               0 
CPU:22           29568               0               0               0               0               0 
CPU:23           30456               0               0               0               0               0 
CPU:24           27606               0               0               0               0               0 
CPU:25           31228               0               0               0               0               0 
CPU:26           29724               0               0               0               0               0 
CPU:27           30985               0               0               0               0               0 
CPU:28           28546               0               0               0               0               0 
CPU:29           30297               0               0               0               0               0 
CPU:30           28666               0               0               0               0               0 
CPU:31           30569               0               0               0               0               0 
CPU:32           30523               0               0               0               0               0 
CPU:33           30323               0               0               0               0               0 
CPU:34           29486               0               0               0               0               0 
CPU:35               0               0               0               0               0               0 
CPU:36           29840               0               0               0               0               0 
