 ***NOTE***: Collecting stats for next round (10 sec)
CPU          total/sec     dropped/sec    squeezed/sec   collision/sec      rx_rps/sec  flow_limit/sec 
CPU:41           30767               0               0               0               0               0 
CPU:42           30245               0               0               0               0               0 
CPU:43           30715               0               0               0               0               0 
CPU:44           30153               0               0               0               0               0 
CPU:45               0               0               0               0               0               0 
CPU:46           59427               0               0               0               0               0 
CPU:47               0               0               0               0               0               0 
CPU:48           29735               0               0               0               0               0 
CPU:49           30437               0               0               0               0               0 
CPU:50           30112               0               0               0               0               0 
CPU:51           30099               0               0               0               0               0 
CPU:52           30115               0               0               0               0               0 
CPU:53               0               0               0               0               0               0 
CPU:54           30863               0               0               0               0               0 
CPU:55               0               0               0               0               0               0 
CPU:56           60530               0               0               0               0               0 
CPU:57           29970               0               0               0               0               0 
CPU:58           58567               0               0               0               0               0 
CPU:59           30780               0               0               0               0               0 
CPU:60           29349               0               0               0               0               0 
CPU:61           30700               0               0               0               0               0 
CPU:62           59362               0               0               0               0               0 
CPU:63               0               0               0               0               0               0 

Summed:        1936192               0               0               0               0               0 

CPU          total/sec     dropped/sec    squeezed/sec   collision/sec      rx_rps/sec  flow_limit/sec 
CPU:00               0               0               0               0               0               0 
CPU:01               0               0               0               0               0               0 
CPU:02           29630               0               0               0               0               0 
CPU:03           31296               0               0               0               0               0 
CPU:04           31487               0               0               0               0               0 
CPU:05           60883               0               0               0               0               0 
CPU:06           28235               0               0               0               0               0 
CPU:07           61482               0               0               0               0               0 
CPU:08           30192               0               0               0               0               0 
CPU:09           32413               0               0               0               0               0 
CPU:10           30035               0               0               0               0               0 
CPU:11           53769               0               0               0               0               0 
CPU:12           30743               0               0               0               0               0 
CPU:13           60089               0               0               0               0               0 
CPU:14           30074               0               0               0               0               0 
CPU:15           29402               0               0               0               0               0 
CPU:16           29668               0               0               0               0               0 
CPU:17           29851               0               0               0               0               0 
CPU:18           30499               0               0               0               0               0 
CPU:19               0               0               0               0               0               0 
CPU:20           29290               0               0               0               0               0 
CPU:21           30826               0               0               0               0               0 
CPU:22           28501               0               0               0               0               0 
CPU:23           30096               0               0               0               0               0 
CPU:24           28883               0               0               0               0               0 
CPU:25           32425               0               0               0               0               0 
CPU:26           30043               0               0               0               0               0 
CPU:27           31404               0               0               0               0               0 
CPU:28           62077               0               0               0               0               0 
CPU:29           29049               0               0               0               0               0 
CPU:30           30541               0               0               0               0               0 
CPU:31           30914               0               0               0               0               0 
CPU:32           30467               0               0               0               0               0 
CPU:33           29606               0               0               0               0               0 
CPU:34           30706               0               0               0               0               0 
CPU:35            6412               0               0               0               0               0 
CPU:36           58327               0               0               0               0               0 
CPU:37           30074               0               0               0               0               0 
CPU:38           62590               0               0               0               0               0 
CPU:39               0               0               0               0               0               0 
CPU:40               6               0               0               0               0               0 
CPU:41           31023               0               0               0               0               0 
CPU:42           29390               0               0               0               0               0 
CPU:43           30546               0               0               0               0               0 
CPU:44           29305               0               0               0               0               0 
CPU:45               0               0               0               0               0               0 
CPU:46           60068               0               0               0               0               0 
CPU:47               0               0               0               0               0               0 
CPU:48           30165               0               0               0               0               0 
CPU:49           31449               0               0               0               0               0 
CPU:50           30115               0               0               0               0               0 
CPU:51           30437               0               0               0               0               0 
CPU:52           31170               0               0               0               0               0 
CPU:53               0               0               0               0               0               0 
CPU:54           28639               0               0               0               0               0 
CPU:55               0               0               0               0               0               0 
CPU:56           61521               0               0               0               0               0 
CPU:57           30543               0               0               0               0               0 
CPU:58           59013               0               0               0               0               0 
CPU:59           30232               0               0               0               0               0 
CPU:60           30320               0               0               0               0               0 
CPU:61           30655               0               0               0               0               0 
CPU:62           59593               0               0               0               0               0 
CPU:63               0               0               0               0               0               0 

Summed:        1936174               0               0               0               0               0 

CPU          total/sec     dropped/sec    squeezed/sec   collision/sec      rx_rps/sec  flow_limit/sec 
CPU:00               0               0               0               0               0               0 
CPU:01               0               0               0               0               0               0 
CPU:02           30210               0               0               0               0               0 
CPU:03           30699               0               0               0               0               0 
CPU:04           31188               0               0               0               0               0 
CPU:05           61143               0               0               0               0               0 
CPU:06           29595               0               0               0               0               0 
CPU:07           60616               0               0               0               0               0 
CPU:08           31256               0               0               0               0               0 
CPU:09           30963               0               0               0               0               0 
CPU:10           28969               0               0               0               0               0 
CPU:11           29521               0               0               0               0               0 
CPU:12           31223               0               0               0               0               0 
CPU:13           61142               0               0               0               0               0 
CPU:14           29280               0               0               0               0               0 
CPU:15           29456               0               0               0               0               0 
CPU:16           28747               0               0               0               0               0 
CPU:17           30520               0               0               0               0               0 
CPU:18           29617               0               0               0               0               0 
CPU:19               0               0               0               0               0               0 
CPU:20           29170               0               0               0               0               0 
CPU:21           30810               0               0               0               0               0 
CPU:22           29210               0               0               0               0               0 
CPU:23           29126               0               0               0               0               0 
CPU:24           29091               0               0               0               0               0 
CPU:25           30147               0               0               0               0               0 
CPU:26           29569               0               0               0               0               0 
CPU:27           31906               0               0               0               0               0 
CPU:28           61522               0               0               0               0               0 
CPU:29           29842               0               0               0               0               0 
CPU:30           28305               0               0               0               0               0 
CPU:31           30344               0               0               0               0               0 
CPU:32           29601               0               0               0               0               0 
CPU:33           28705               0               0               0               0               0 
CPU:34           29005               0               0               0               0               0 
CPU:35           31323               0               0               0               0               0 
CPU:36           60688               0               0               0               0               0 
CPU:37           30174               0               0               0               0               0 
CPU:38           62349               0               0               0               0               0 
CPU:39               0               0               0               0               0               0 
CPU:40               7               0               0               0               0               0 
CPU:41           32035               0               0               0               0               0 
CPU:42           30097               0               0               0               0               0 
CPU:43           29730               0               0               0               0               0 
CPU:44           29504               0               0               0               0               0 
CPU:45               1               0               0               0               0               0 
CPU:46           60600               0               0               0               0               0 
CPU:47               0               0               0               0               0               0 
CPU:48           29434               0               0               0               0               0 
CPU:49           33210               0               0               0               0               0 
CPU:50           30938               0               0               0               0               0 
CPU:51           31288               0               0               0               0               0 
CPU:52           30314               0               0               0               0               0 
CPU:53               0               0               0               0               0               0 
CPU:54           30283               0               0               0               0               0 
CPU:55               0               0               0               0               0               0 
CPU:56           60710               0               0               0               0               0 
CPU:57           30869               0               0               0               0               0 
CPU:58           59009               0               0               0               0               0 
CPU:59           30673               0               0               0               0               0 
CPU:60           30681               0               0               0               0               0 
CPU:61           30440               0               0               0               0               0 
CPU:62           60552               0               0               0               0               0 
CPU:63               0               0               0               0               0               0 

Summed:        1935405               0               0               0               0               0 

CPU          total/sec     dropped/sec    squeezed/sec   collision/sec      rx_rps/sec  flow_limit/sec 
CPU:00               0               0               0               0               0               0 
CPU:01               0               0               0               0               0               0 
CPU:02           31302               0               0               0               0               0 
CPU:03           30039               0               0               0               0               0 
CPU:04           30336               0               0               0               0               0 
CPU:05           59167               0               0               0               0               0 
CPU:06           31743               0               0               0               0               0 
CPU:07           61344               0               0               0               0               0 
CPU:08           30882               0               0               0               0               0 
CPU:09           29846               0               0               0               0               0 
CPU:10           29699               0               0               0               0               0 
CPU:11           28086               0               0               0               0               0 
CPU:12           31602               0               0               0               0               0 
CPU:13           60434               0               0               0               0               0 
CPU:14           29543               0               0               0               0               0 
CPU:15           30308               0               0               0               0               0 
CPU:16           29235               0               0               0               0               0 
CPU:17           31584               0               0               0               0               0 
CPU:18           29511               0               0               0               0               0 
CPU:19               0               0               0               0               0               0 
CPU:20           30371               0               0               0               0               0 
CPU:21           30063               0               0               0               0               0 
CPU:22           30851               0               0               0               0               0 
CPU:23           29475               0               0               0               0               0 
CPU:24           29540               0               0               0               0               0 
CPU:25           29784               0               0               0               0               0 
CPU:26           30396               0               0               0               0               0 
CPU:27           30098               0               0               0               0               0 
CPU:28           61236               0               0               0               0               0 
CPU:29           30380               0               0               0               0               0 
CPU:30           29566               0               0               0               0               0 
CPU:31           30582               0               0               0               0               0 
CPU:32           30381               0               0               0               0               0 
CPU:33           29100               0               0               0               0               0 
CPU:34           29404               0               0               0               0               0 
CPU:35           31850               0               0               0               0               0 
CPU:36           60287               0               0               0               0               0 
CPU:37           31000               0               0               0               0               0 
CPU:38           60679               0               0               0               0               0 
CPU:39               0               0               0               0               0               0 
CPU:40               6               0               0               0               0               0 
CPU:41           30824               0               0               0               0               0 
CPU:42           31633               0               0               0               0               0 
CPU:43           29725               0               0               0               0               0 
CPU:44           30048               0               0               0               0               0 
CPU:45               0               0               0               0               0               0 
CPU:46           59568               0               0               0               0               0 
CPU:47               0               0               0               0               0               0 
CPU:48           29077               0               0               0               0               0 
CPU:49           31023               0               0               0               0               0 
CPU:50           31637               0               0               0               0               0 
CPU:51           30742               0               0               0               0               0 
CPU:52           29695               0               0               0               0               0 
CPU:53               0               0               0               0               0               0 
CPU:54           32035               0               0               0               0               0 
CPU:55               0               0               0               0               0               0 
CPU:56           59540               0               0               0               0               0 
CPU:57           31365               0               0               0               0               0 
CPU:58           58857               0               0               0               0               0 
CPU:59           29958               0               0               0               0               0 
CPU:60           30523               0               0               0               0               0 
CPU:61           30478               0               0               0               0               0 
CPU:62           58903               0               0               0               0               0 
CPU:63               1               0               0               0               0               0 

Summed:        1935345               0               0               0               0               0 

CPU          total/sec     dropped/sec    squeezed/sec   collision/sec      rx_rps/sec  flow_limit/sec 
CPU:00               0               0               0               0               0               0 
CPU:01               0               0               0               0               0               0 
CPU:02           30402               0               0               0               0               0 
CPU:03           30635               0               0               0               0               0 
CPU:04           29793               0               0               0               0               0 
CPU:05           59964               0               0               0               0               0 
CPU:06           32150               0               0               0               0               0 
CPU:07           61981               0               0               0               0               0 
CPU:08           29670               0               0               0               0               0 
CPU:09           28737               0               0               0               0               0 
CPU:10           28837               0               0               0               0               0 
CPU:11           29564               0               0               0               0               0 
CPU:12           29304               0               0               0               0               0 
CPU:13           61512               0               0               0               0               0 
CPU:14           28618               0               0               0               0               0 
CPU:15           29935               0               0               0               0               0 
CPU:16           29751               0               0               0               0               0 
CPU:17           31676               0               0               0               0               0 
CPU:18           30173               0               0               0               0               0 
CPU:19               0               0               0               0               0               0 
CPU:20           31238               0               0               0               0               0 
CPU:21           29520               0               0               0               0               0 
CPU:22           29629               0               0               0               0               0 
CPU:23           31385               0               0               0               0               0 
CPU:24           30900               0               0               0               0               0 
CPU:25           30638               0               0               0               0               0 
CPU:26           29956               0               0               0               0               0 
CPU:27           30219               0               0               0               0               0 
CPU:28           60593               0               0               0               0               0 
CPU:29           30919               0               0               0               0               0 
CPU:30           29548               0               0               0               0               0 
CPU:31           29976               0               0               0               0               0 
CPU:32           30188               0               0               0               0               0 
CPU:33           28841               0               0               0               0               0 
CPU:34           30502               0               0               0               0               0 
CPU:35           30614               0               0               0               0               0 
CPU:36           59694               0               0               0               0               0 
CPU:37           30941               0               0               0               0               0 
CPU:38           59983               0               0               0               0               0 
CPU:39               0               0               0               0               0               0 
CPU:40               6               0               0               0               0               0 
CPU:41           30558               0               0               0               0               0 
CPU:42           30454               0               0               0               0               0 
CPU:43           29525               0               0               0               0               0 
CPU:44           30089               0               0               0               0               0 
CPU:45               0               0               0               0               0               0 
CPU:46           59338               0               0               0               0               0 
CPU:47               0               0               0               0               0               0 
CPU:48           29976               0               0               0               0               0 
CPU:49           30634               0               0               0               0               0 
CPU:50           31816               0               0               0               0               0 
CPU:51           31998               0               0               0               0               0 
CPU:52           29257               0               0               0               0               0 
CPU:53               0               0               0               0               0               0 
CPU:54           31388               0               0               0               0               0 
CPU:55               0               0               0               0               0               0 
CPU:56           61758               0               0               0               0               0 
CPU:57           31148               0               0               0               0               0 
CPU:58           60187               0               0               0               0               0 
CPU:59           30383               0               0               0               0               0 
CPU:60           30610               0               0               0               0               0 
CPU:61           30348               0               0               0               0               0 
CPU:62           58715               0               0               0               0               0 
CPU:63               0               0               0               0               0               0 

Summed:        1936173               0               0               0               0               0 

CPU          total/sec     dropped/sec    squeezed/sec   collision/sec      rx_rps/sec  flow_limit/sec 
CPU:00               1               0               0               0               0               0 
CPU:01            5914               0               0               0               0               0 
CPU:02           30665               0               0               0               0               0 
CPU:03           29876               0               0               0               0               0 
CPU:04           29678               0               0               0               0               0 
CPU:05           59525               0               0               0               0               0 
CPU:06           31071               0               0               0               0               0 
CPU:07           59718               0               0               0               0               0 
CPU:08           29362               0               0               0               0               0 
CPU:09           29613               0               0               0               0               0 
CPU:10           28072               0               0               0               0               0 
CPU:11           30836               0               0               0               0               0 
CPU:12           29174               0               0               0               0               0 
CPU:13           61851               0               0               0               0               0 
CPU:14           28620               0               0               0               0               0 
CPU:15           30378               0               0               0               0               0 
CPU:16           29336               0               0               0               0               0 
CPU:17           31103               0               0               0               0               0 
CPU:18           30718               0               0               0               0               0 
CPU:19               0               0               0               0               0               0 
CPU:20           30528               0               0               0               0               0 
CPU:21           29687               0               0               0               0               0 
CPU:22           30374               0               0               0               0               0 
CPU:23           31259               0               0               0               0               0 
CPU:24           32473               0               0               0               0               0 
CPU:25           29958               0               0               0               0               0 
CPU:26           29868               0               0               0               0               0 
CPU:27           30185               0               0               0               0               0 
CPU:28           61110               0               0               0               0               0 
CPU:29           30129               0               0               0               0               0 
CPU:30           30580               0               0               0               0               0 
CPU:31           29974               0               0               0               0               0 
CPU:32           28339               0               0               0               0               0 
CPU:33           29467               0               0               0               0               0 
CPU:34           30382               0               0               0               0               0 
CPU:35           30734               0               0               0               0               0 
CPU:36           61397               0               0               0               0               0 
CPU:37           30866               0               0               0               0               0 
CPU:38           60052               0               0               0               0               0 
CPU:39               0               0               0               0               0               0 
CPU:40               5               0               0               0               0               0 
CPU:41           30610               0               0               0               0               0 
CPU:42           30716               0               0               0               0               0 
CPU:43           30041               0               0               0               0               0 
CPU:44           28286               0               0               0               0               0 
CPU:45               0               0               0               0               0               0 
CPU:46           58960               0               0               0               0               0 
CPU:47               0               0               0               0               0               0 
CPU:48           31336               0               0               0               0               0 
CPU:49           31068               0               0               0               0               0 
CPU:50           32510               0               0               0               0               0 
CPU:51           32204               0               0               0               0               0 
CPU:52           31064               0               0               0               0               0 
CPU:53               0               0               0               0               0               0 
CPU:54           31458               0               0               0               0               0 
CPU:55               0               0               0               0               0               0 
CPU:56           61654               0               0               0               0               0 
CPU:57           29715               0               0               0               0               0 
CPU:58           53803               0               0               0               0               0 
CPU:59           29383               0               0               0               0               0 
CPU:60           30064               0               0               0               0               0 
CPU:61           30916               0               0               0               0               0 
CPU:62           59452               0               0               0               0               0 
CPU:63               0               0               0               0               0               0 

Summed:        1936116               0               0               0               0               0 

CPU          total/sec     dropped/sec    squeezed/sec   collision/sec      rx_rps/sec  flow_limit/sec 
CPU:00               1               0               0               0               0               0 
CPU:01           29263               0               0               0               0               0 
CPU:02           29736               0               0               0               0               0 
CPU:03           29915               0               0               0               0               0 
CPU:04           29341               0               0               0               0               0 
CPU:05           58889               0               0               0               0               0 
CPU:06           31634               0               0               0               0               0 
CPU:07           62214               0               0               0               0               0 
CPU:08           28091               0               0               0               0               0 
CPU:09           29152               0               0               0               0               0 
CPU:10           28626               0               0               0               0               0 
CPU:11           32478               0               0               0               0               0 
CPU:12           29727               0               0               0               0               0 
CPU:13           60630               0               0               0               0               0 
CPU:14           29260               0               0               0               0               0 
CPU:15           30693               0               0               0               0               0 
CPU:16           30140               0               0               0               0               0 
CPU:17           30612               0               0               0               0               0 
CPU:18           30270               0               0               0               0               0 
CPU:19               0               0               0               0               0               0 
CPU:20           31128               0               0               0               0               0 
CPU:21           29810               0               0               0               0               0 
CPU:22           29956               0               0               0               0               0 
CPU:23           33924               0               0               0               0               0 
CPU:24           31845               0               0               0               0               0 
CPU:25           28931               0               0               0               0               0 
CPU:26           31538               0               0               0               0               0 
CPU:27           28743               0               0               0               0               0 
CPU:28           60445               0               0               0               0               0 
CPU:29           30284               0               0               0               0               0 
CPU:30           30483               0               0               0               0               0 
CPU:31           29875               0               0               0               0               0 
CPU:32           29345               0               0               0               0               0 
CPU:33           29144               0               0               0               0               0 
CPU:34           30258               0               0               0               0               0 
CPU:35           29546               0               0               0               0               0 
CPU:36           61660               0               0               0               0               0 
CPU:37           31313               0               0               0               0               0 
CPU:38           59793               0               0               0               0               0 
CPU:39               0               0               0               0               0               0 
CPU:40               6               0               0               0               0               0 
CPU:41           30768               0               0               0               0               0 
CPU:42           30688               0               0               0               0               0 
CPU:43           31464               0               0               0               0               0 
CPU:44           28989               0               0               0               0               0 
CPU:45               0               0               0               0               0               0 
CPU:46           58265               0               0               0               0               0 
CPU:47               0               0               0               0               0               0 
CPU:48           32015               0               0               0               0               0 
CPU:49           30064               0               0               0               0               0 
CPU:50           31674               0               0               0               0               0 
CPU:51           31524               0               0               0               0               0 
CPU:52           30789               0               0               0               0               0 
CPU:53               0               0               0               0               0               0 
CPU:54           31457               0               0               0               0               0 
CPU:55               0               0               0               0               0               0 
CPU:56           63341               0               0               0               0               0 
CPU:57           29774               0               0               0               0               0 
CPU:58           30436               0               0               0               0               0 
CPU:59           28634               0               0               0               0               0 
CPU:60           29289               0               0               0               0               0 
CPU:61           31075               0               0               0               0               0 
CPU:62           57079               0               0               0               0               0 
CPU:63               0               0               0               0               0               0 

Summed:        1936025               0               0               0               0               0 

CPU          total/sec     dropped/sec    squeezed/sec   collision/sec      rx_rps/sec  flow_limit/sec 
CPU:00               1               0               0               0               0               0 
CPU:01           29824               0               0               0               0               0 
CPU:02           30087               0               0               0               0               0 
CPU:03           29610               0               0               0               0               0 
CPU:04           30012               0               0               0               0               0 
CPU:05           60781               0               0               0               0               0 
CPU:06           31402               0               0               0               0               0 
CPU:07           62184               0               0               0               0               0 
CPU:08           28887               0               0               0               0               0 
CPU:09           30001               0               0               0               0               0 
CPU:10           29533               0               0               0               0               0 
CPU:11           31701               0               0               0               0               0 
