Linux 5.4.0-72-generic (suricata) 	06. mai 2021 	_x86_64_	(64 CPU)

kl. 10.43 +0200  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
kl. 10.43 +0200   56   16,26    0,00    9,67    0,00    0,00   11,21    0,00    0,00    0,00   62,86
kl. 10.43 +0200   57   17,05    0,00    8,78    0,00    0,00    6,92    0,00    0,00    0,00   67,25
kl. 10.43 +0200   58   17,35    0,00    9,49    0,00    0,00   11,12    0,00    0,00    0,00   62,04
kl. 10.43 +0200   59   18,01    0,00    9,01    0,00    0,00    6,76    0,00    0,00    0,00   66,22
kl. 10.43 +0200   60   17,83    0,00    9,32    0,00    0,00    6,05    0,00    0,00    0,00   66,80
kl. 10.43 +0200   61   18,33    0,00    9,37    0,00    0,00    6,08    0,00    0,00    0,00   66,22
kl. 10.43 +0200   62   14,59    0,00   11,12    0,00    0,00   12,04    0,00    0,00    0,00   62,24
kl. 10.43 +0200   63   20,22    0,00    7,66    0,00    0,00    0,00    0,00    0,00    0,00   72,11

kl. 10.43 +0200 NODE    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
kl. 10.43 +0200    0   18,25    0,00    9,14    0,00    0,00    5,70    0,00    0,00    0,00   64,13

kl. 10.43 +0200  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
kl. 10.43 +0200    0   51,01    0,00   11,43    0,00    0,00    0,00    0,00    0,00    0,00   37,57
kl. 10.43 +0200    1   50,89    0,00   11,41    0,00    0,00    0,00    0,00    0,00    0,00   37,70
kl. 10.43 +0200    2   45,31    0,00   13,96    0,00    0,00   11,46    0,00    0,00    0,00   29,27
kl. 10.43 +0200    3   45,26    0,00   15,64    0,00    0,00   10,01    0,00    0,00    0,00   29,09
kl. 10.43 +0200    4   45,79    0,00   14,12    0,00    0,00   11,21    0,00    0,00    0,00   28,87
kl. 10.43 +0200    5   39,09    0,00   18,71    0,00    0,00   19,54    0,00    0,00    0,00   22,66
