 ***NOTE***: Collecting stats for next round (10 sec)
CPU          total/sec     dropped/sec    squeezed/sec   collision/sec      rx_rps/sec  flow_limit/sec 
CPU:20           30256               0               0               0               0               0 
CPU:21           28520               0               0               0               0               0 
CPU:22           30784               0               0               0               0               0 
CPU:23           28104               0               0               0               0               0 
CPU:24           61607               0               0               0               0               0 
CPU:25           29169               0               0               0               0               0 
CPU:26           31111               0               0               0               0               0 
CPU:27           31168               0               0               0               0               0 
CPU:28           29905               0               0               0               0               0 
CPU:29           32563               0               0               0               0               0 
CPU:30           30114               0               0               0               0               0 
CPU:31           28757               0               0               0               0               0 
CPU:32           30862               0               0               0               0               0 
CPU:33           29185               0               0               0               0               0 
CPU:34           28962               0               0               0               0               0 
CPU:35           31785               0               0               0               0               0 
CPU:36           29578               0               0               0               0               0 
CPU:37               6               0               0               0               0               0 
CPU:38           29303               0               0               0               0               0 
CPU:39           32059               0               0               0               0               0 
CPU:40           29419               0               0               0               0               0 
CPU:41           61845               0               0               0               0               0 
CPU:42           31246               0               0               0               0               0 
CPU:43           29345               0               0               0               0               0 
CPU:44           30648               0               0               0               0               0 
CPU:45           28785               0               0               0               0               0 
CPU:46               0               0               0               0               0               0 
CPU:47           29388               0               0               0               0               0 
CPU:48           30231               0               0               0               0               0 
CPU:49           30218               0               0               0               0               0 
CPU:50           60417               0               0               0               0               0 
CPU:51           28854               0               0               0               0               0 
CPU:52           30299               0               0               0               0               0 
CPU:53           62536               0               0               0               0               0 
CPU:54           31159               0               0               0               0               0 
CPU:55           30516               0               0               0               0               0 
CPU:56           30034               0               0               0               0               0 
CPU:57           30320               0               0               0               0               0 
CPU:58           30534               0               0               0               0               0 
CPU:59           29640               0               0               0               0               0 
CPU:60           60706               0               0               0               0               0 
CPU:61           29504               0               0               0               0               0 
CPU:62           29764               0               0               0               0               0 
CPU:63           31011               0               0               0               0               0 

Summed:        1935509               0               0               0               0               0 

CPU          total/sec     dropped/sec    squeezed/sec   collision/sec      rx_rps/sec  flow_limit/sec 
CPU:00           28104               0               0               0               0               0 
CPU:01           28766               0               0               0               0               0 
CPU:02           31149               0               0               0               0               0 
CPU:03               0               0               0               0               0               0 
CPU:04           32008               0               0               0               0               0 
CPU:05           30307               0               0               0               0               0 
CPU:06           31109               0               0               0               0               0 
CPU:07           30913               0               0               0               0               0 
CPU:08               1               0               0               0               0               0 
CPU:09           29646               0               0               0               0               0 
CPU:10           29763               0               0               0               0               0 
CPU:11           29760               0               0               0               0               0 
CPU:12           30013               0               0               0               0               0 
CPU:13           29759               0               0               0               0               0 
CPU:14           28607               0               0               0               0               0 
CPU:15           29669               0               0               0               0               0 
CPU:16           29064               0               0               0               0               0 
CPU:17               0               0               0               0               0               0 
CPU:18           31936               0               0               0               0               0 
CPU:19           30459               0               0               0               0               0 
CPU:20           31258               0               0               0               0               0 
CPU:21           29919               0               0               0               0               0 
CPU:22           29904               0               0               0               0               0 
CPU:23           27378               0               0               0               0               0 
CPU:24           62724               0               0               0               0               0 
CPU:25           30706               0               0               0               0               0 
CPU:26           30093               0               0               0               0               0 
CPU:27           30221               0               0               0               0               0 
CPU:28           29214               0               0               0               0               0 
CPU:29           30720               0               0               0               0               0 
CPU:30           30984               0               0               0               0               0 
CPU:31           29446               0               0               0               0               0 
CPU:32           30831               0               0               0               0               0 
CPU:33           30055               0               0               0               0               0 
CPU:34           29765               0               0               0               0               0 
CPU:35           31624               0               0               0               0               0 
CPU:36           28682               0               0               0               0               0 
CPU:37               7               0               0               0               0               0 
CPU:38           29184               0               0               0               0               0 
CPU:39           31284               0               0               0               0               0 
CPU:40           30791               0               0               0               0               0 
CPU:41           60881               0               0               0               0               0 
CPU:42           31438               0               0               0               0               0 
CPU:43           28958               0               0               0               0               0 
CPU:44           29831               0               0               0               0               0 
CPU:45           30010               0               0               0               0               0 
CPU:46               0               0               0               0               0               0 
CPU:47           29955               0               0               0               0               0 
CPU:48           29312               0               0               0               0               0 
CPU:49           30859               0               0               0               0               0 
CPU:50           59125               0               0               0               0               0 
CPU:51           29510               0               0               0               0               0 
CPU:52           30772               0               0               0               0               0 
CPU:53           62645               0               0               0               0               0 
CPU:54           29935               0               0               0               0               0 
CPU:55           30198               0               0               0               0               0 
CPU:56           32356               0               0               0               0               0 
CPU:57           30972               0               0               0               0               0 
CPU:58           31772               0               0               0               0               0 
CPU:59           29595               0               0               0               0               0 
CPU:60           60957               0               0               0               0               0 
CPU:61           29529               0               0               0               0               0 
CPU:62           29454               0               0               0               0               0 
CPU:63           31285               0               0               0               0               0 

Summed:        1935172               0               0               0               0               0 

CPU          total/sec     dropped/sec    squeezed/sec   collision/sec      rx_rps/sec  flow_limit/sec 
CPU:00           28674               0               0               0               0               0 
CPU:01           29082               0               0               0               0               0 
CPU:02           29996               0               0               0               0               0 
CPU:03               0               0               0               0               0               0 
CPU:04           30660               0               0               0               0               0 
CPU:05           30782               0               0               0               0               0 
CPU:06           30779               0               0               0               0               0 
CPU:07           30206               0               0               0               0               0 
CPU:08               0               0               0               0               0               0 
CPU:09           30744               0               0               0               0               0 
CPU:10           30985               0               0               0               0               0 
CPU:11           29975               0               0               0               0               0 
CPU:12           29315               0               0               0               0               0 
CPU:13           29978               0               0               0               0               0 
CPU:14           28816               0               0               0               0               0 
CPU:15           30154               0               0               0               0               0 
CPU:16           30340               0               0               0               0               0 
CPU:17               0               0               0               0               0               0 
CPU:18           30290               0               0               0               0               0 
CPU:19           29705               0               0               0               0               0 
CPU:20           32185               0               0               0               0               0 
CPU:21           30162               0               0               0               0               0 
CPU:22           28856               0               0               0               0               0 
CPU:23           27907               0               0               0               0               0 
CPU:24           61370               0               0               0               0               0 
CPU:25           31661               0               0               0               0               0 
CPU:26           29901               0               0               0               0               0 
CPU:27           30414               0               0               0               0               0 
CPU:28           30280               0               0               0               0               0 
CPU:29           29776               0               0               0               0               0 
CPU:30           30676               0               0               0               0               0 
CPU:31           28129               0               0               0               0               0 
CPU:32           30157               0               0               0               0               0 
CPU:33           30538               0               0               0               0               0 
CPU:34           30840               0               0               0               0               0 
CPU:35           30947               0               0               0               0               0 
CPU:36           30044               0               0               0               0               0 
CPU:37               6               0               0               0               0               0 
CPU:38           29199               0               0               0               0               0 
CPU:39           30878               0               0               0               0               0 
CPU:40           31316               0               0               0               0               0 
CPU:41           58431               0               0               0               0               0 
CPU:42           31146               0               0               0               0               0 
CPU:43           29077               0               0               0               0               0 
CPU:44           28873               0               0               0               0               0 
CPU:45           30143               0               0               0               0               0 
CPU:46               0               0               0               0               0               0 
CPU:47           31233               0               0               0               0               0 
CPU:48           30141               0               0               0               0               0 
CPU:49           30270               0               0               0               0               0 
CPU:50           60589               0               0               0               0               0 
CPU:51           30438               0               0               0               0               0 
CPU:52           32007               0               0               0               0               0 
CPU:53           61474               0               0               0               0               0 
CPU:54           29813               0               0               0               0               0 
CPU:55           29558               0               0               0               0               0 
CPU:56           33574               0               0               0               0               0 
CPU:57           30351               0               0               0               0               0 
CPU:58           32327               0               0               0               0               0 
CPU:59           29878               0               0               0               0               0 
CPU:60           61450               0               0               0               0               0 
CPU:61           29934               0               0               0               0               0 
CPU:62           29134               0               0               0               0               0 
CPU:63           30755               0               0               0               0               0 

Summed:        1936320               0               0               0               0               0 

CPU          total/sec     dropped/sec    squeezed/sec   collision/sec      rx_rps/sec  flow_limit/sec 
CPU:00           30466               0               0               0               0               0 
CPU:01           30078               0               0               0               0               0 
CPU:02           31138               0               0               0               0               0 
CPU:03               0               0               0               0               0               0 
CPU:04           31672               0               0               0               0               0 
CPU:05           31668               0               0               0               0               0 
CPU:06           30621               0               0               0               0               0 
CPU:07           30317               0               0               0               0               0 
CPU:08               0               0               0               0               0               0 
CPU:09           29228               0               0               0               0               0 
CPU:10           30349               0               0               0               0               0 
CPU:11           30539               0               0               0               0               0 
CPU:12           28840               0               0               0               0               0 
CPU:13           29895               0               0               0               0               0 
CPU:14           29424               0               0               0               0               0 
CPU:15           29743               0               0               0               0               0 
CPU:16           30213               0               0               0               0               0 
CPU:17               0               0               0               0               0               0 
CPU:18           28873               0               0               0               0               0 
CPU:19           29764               0               0               0               0               0 
CPU:20           31803               0               0               0               0               0 
CPU:21           29662               0               0               0               0               0 
CPU:22           28917               0               0               0               0               0 
CPU:23           29753               0               0               0               0               0 
CPU:24           60360               0               0               0               0               0 
CPU:25           30733               0               0               0               0               0 
CPU:26           30399               0               0               0               0               0 
CPU:27           30083               0               0               0               0               0 
CPU:28           30637               0               0               0               0               0 
CPU:29           30467               0               0               0               0               0 
CPU:30           30785               0               0               0               0               0 
CPU:31           29916               0               0               0               0               0 
CPU:32           29862               0               0               0               0               0 
CPU:33           30981               0               0               0               0               0 
CPU:34           31271               0               0               0               0               0 
CPU:35           30640               0               0               0               0               0 
CPU:36           30127               0               0               0               0               0 
CPU:37               7               0               0               0               0               0 
CPU:38           28699               0               0               0               0               0 
CPU:39           31490               0               0               0               0               0 
CPU:40           30484               0               0               0               0               0 
CPU:41           61091               0               0               0               0               0 
CPU:42           31389               0               0               0               0               0 
CPU:43           27896               0               0               0               0               0 
CPU:44           28813               0               0               0               0               0 
CPU:45           30567               0               0               0               0               0 
CPU:46            4641               0               0               0               0               0 
CPU:47           29716               0               0               0               0               0 
CPU:48           29290               0               0               0               0               0 
CPU:49           30347               0               0               0               0               0 
CPU:50           59320               0               0               0               0               0 
CPU:51           30429               0               0               0               0               0 
CPU:52           29782               0               0               0               0               0 
CPU:53           62554               0               0               0               0               0 
CPU:54           30474               0               0               0               0               0 
CPU:55           29729               0               0               0               0               0 
CPU:56           31787               0               0               0               0               0 
CPU:57           30269               0               0               0               0               0 
CPU:58           32506               0               0               0               0               0 
CPU:59           29874               0               0               0               0               0 
CPU:60           57384               0               0               0               0               0 
CPU:61           28828               0               0               0               0               0 
CPU:62           29999               0               0               0               0               0 
CPU:63           29763               0               0               0               0               0 

Summed:        1936354               0               0               0               0               0 

CPU          total/sec     dropped/sec    squeezed/sec   collision/sec      rx_rps/sec  flow_limit/sec 
CPU:00           30666               0               0               0               0               0 
CPU:01           31497               0               0               0               0               0 
CPU:02           30939               0               0               0               0               0 
CPU:03               0               0               0               0               0               0 
CPU:04           30674               0               0               0               0               0 
CPU:05           31542               0               0               0               0               0 
CPU:06           30368               0               0               0               0               0 
CPU:07           28985               0               0               0               0               0 
CPU:08               0               0               0               0               0               0 
CPU:09           29600               0               0               0               0               0 
CPU:10           29128               0               0               0               0               0 
CPU:11           31119               0               0               0               0               0 
CPU:12           29420               0               0               0               0               0 
CPU:13           29243               0               0               0               0               0 
CPU:14           30394               0               0               0               0               0 
CPU:15           29140               0               0               0               0               0 
CPU:16           29825               0               0               0               0               0 
CPU:17               0               0               0               0               0               0 
CPU:18           31078               0               0               0               0               0 
CPU:19           30480               0               0               0               0               0 
CPU:20           31825               0               0               0               0               0 
CPU:21           29903               0               0               0               0               0 
CPU:22           29968               0               0               0               0               0 
CPU:23           28757               0               0               0               0               0 
CPU:24           60759               0               0               0               0               0 
CPU:25           31195               0               0               0               0               0 
CPU:26           30343               0               0               0               0               0 
CPU:27           28876               0               0               0               0               0 
CPU:28           28912               0               0               0               0               0 
CPU:29           30987               0               0               0               0               0 
CPU:30           30424               0               0               0               0               0 
CPU:31           29945               0               0               0               0               0 
CPU:32           29897               0               0               0               0               0 
CPU:33           30327               0               0               0               0               0 
CPU:34           30280               0               0               0               0               0 
CPU:35           30018               0               0               0               0               0 
CPU:36           29971               0               0               0               0               0 
CPU:37               6               0               0               0               0               0 
CPU:38           28767               0               0               0               0               0 
CPU:39           30377               0               0               0               0               0 
CPU:40           30539               0               0               0               0               0 
CPU:41           60401               0               0               0               0               0 
CPU:42           31749               0               0               0               0               0 
CPU:43           28964               0               0               0               0               0 
CPU:44           31438               0               0               0               0               0 
CPU:45           30495               0               0               0               0               0 
CPU:46           30950               0               0               0               0               0 
CPU:47           30050               0               0               0               0               0 
CPU:48           28720               0               0               0               0               0 
CPU:49           31198               0               0               0               0               0 
CPU:50           57970               0               0               0               0               0 
CPU:51           29299               0               0               0               0               0 
CPU:52           30407               0               0               0               0               0 
CPU:53           64241               0               0               0               0               0 
CPU:54           30016               0               0               0               0               0 
CPU:55           31073               0               0               0               0               0 
CPU:56           30548               0               0               0               0               0 
CPU:57           30004               0               0               0               0               0 
CPU:58           31473               0               0               0               0               0 
CPU:59           30751               0               0               0               0               0 
CPU:60           31327               0               0               0               0               0 
CPU:61           29073               0               0               0               0               0 
CPU:62           30199               0               0               0               0               0 
CPU:63           29764               0               0               0               0               0 

Summed:        1936284               0               0               0               0               0 

CPU          total/sec     dropped/sec    squeezed/sec   collision/sec      rx_rps/sec  flow_limit/sec 
CPU:00           31272               0               0               0               0               0 
CPU:01           29994               0               0               0               0               0 
CPU:02           30520               0               0               0               0               0 
CPU:03               0               0               0               0               0               0 
CPU:04           30634               0               0               0               0               0 
CPU:05           31278               0               0               0               0               0 
CPU:06           30146               0               0               0               0               0 
CPU:07           29687               0               0               0               0               0 
CPU:08               0               0               0               0               0               0 
CPU:09           30642               0               0               0               0               0 
CPU:10           29538               0               0               0               0               0 
CPU:11           31549               0               0               0               0               0 
CPU:12           30368               0               0               0               0               0 
CPU:13           28093               0               0               0               0               0 
CPU:14           30439               0               0               0               0               0 
CPU:15           29748               0               0               0               0               0 
CPU:16           30391               0               0               0               0               0 
CPU:17               0               0               0               0               0               0 
CPU:18           31759               0               0               0               0               0 
CPU:19           30847               0               0               0               0               0 
CPU:20           29166               0               0               0               0               0 
CPU:21           30157               0               0               0               0               0 
CPU:22           29368               0               0               0               0               0 
CPU:23           29973               0               0               0               0               0 
CPU:24           60514               0               0               0               0               0 
CPU:25           31201               0               0               0               0               0 
CPU:26           31717               0               0               0               0               0 
CPU:27           29038               0               0               0               0               0 
CPU:28           28335               0               0               0               0               0 
CPU:29           29027               0               0               0               0               0 
CPU:30           31407               0               0               0               0               0 
CPU:31           29989               0               0               0               0               0 
CPU:32           30027               0               0               0               0               0 
CPU:33           30320               0               0               0               0               0 
CPU:34           29990               0               0               0               0               0 
CPU:35           29488               0               0               0               0               0 
CPU:36           30026               0               0               0               0               0 
CPU:37               7               0               0               0               0               0 
CPU:38           28801               0               0               0               0               0 
CPU:39           31279               0               0               0               0               0 
CPU:40           30352               0               0               0               0               0 
CPU:41           60021               0               0               0               0               0 
CPU:42           30227               0               0               0               0               0 
CPU:43           28886               0               0               0               0               0 
CPU:44           32029               0               0               0               0               0 
CPU:45           30639               0               0               0               0               0 
CPU:46           30889               0               0               0               0               0 
CPU:47           30837               0               0               0               0               0 
CPU:48           28716               0               0               0               0               0 
CPU:49           29813               0               0               0               0               0 
CPU:50           60774               0               0               0               0               0 
CPU:51           28998               0               0               0               0               0 
CPU:52           29602               0               0               0               0               0 
CPU:53           62857               0               0               0               0               0 
CPU:54           30712               0               0               0               0               0 
CPU:55           30110               0               0               0               0               0 
CPU:56           31267               0               0               0               0               0 
CPU:57           31140               0               0               0               0               0 
CPU:58           29608               0               0               0               0               0 
CPU:59           29853               0               0               0               0               0 
CPU:60           30642               0               0               0               0               0 
CPU:61           30043               0               0               0               0               0 
CPU:62           30509               0               0               0               0               0 
CPU:63           29135               0               0               0               0               0 

Summed:        1934393               0               0               0               0               0 

CPU          total/sec     dropped/sec    squeezed/sec   collision/sec      rx_rps/sec  flow_limit/sec 
CPU:00           30748               0               0               0               0               0 
CPU:01           30351               0               0               0               0               0 
CPU:02           30131               0               0               0               0               0 
CPU:03            4530               0               0               0               0               0 
CPU:04           29795               0               0               0               0               0 
CPU:05           31724               0               0               0               0               0 
CPU:06           29279               0               0               0               0               0 
CPU:07           29793               0               0               0               0               0 
CPU:08               0               0               0               0               0               0 
CPU:09           31700               0               0               0               0               0 
CPU:10           29404               0               0               0               0               0 
CPU:11           30336               0               0               0               0               0 
CPU:12           29669               0               0               0               0               0 
CPU:13           29422               0               0               0               0               0 
CPU:14           29545               0               0               0               0               0 
CPU:15           29747               0               0               0               0               0 
CPU:16           30362               0               0               0               0               0 
CPU:17               0               0               0               0               0               0 
CPU:18           32186               0               0               0               0               0 
CPU:19           30685               0               0               0               0               0 
CPU:20           28505               0               0               0               0               0 
CPU:21           29865               0               0               0               0               0 
CPU:22           30897               0               0               0               0               0 
CPU:23           30019               0               0               0               0               0 
CPU:24           55937               0               0               0               0               0 
CPU:25           30776               0               0               0               0               0 
CPU:26           31390               0               0               0               0               0 
CPU:27           29615               0               0               0               0               0 
CPU:28           29552               0               0               0               0               0 
CPU:29           29907               0               0               0               0               0 
CPU:30           31797               0               0               0               0               0 
CPU:31           30562               0               0               0               0               0 
CPU:32           29045               0               0               0               0               0 
CPU:33           30884               0               0               0               0               0 
CPU:34           28962               0               0               0               0               0 
CPU:35           29917               0               0               0               0               0 
CPU:36           30412               0               0               0               0               0 
CPU:37               6               0               0               0               0               0 
CPU:38           29360               0               0               0               0               0 
CPU:39           30685               0               0               0               0               0 
CPU:40           30959               0               0               0               0               0 
CPU:41           58926               0               0               0               0               0 
CPU:42           29918               0               0               0               0               0 
CPU:43           30987               0               0               0               0               0 
CPU:44           31627               0               0               0               0               0 
CPU:45           30291               0               0               0               0               0 
CPU:46           31746               0               0               0               0               0 
CPU:47           30563               0               0               0               0               0 
CPU:48           30496               0               0               0               0               0 
CPU:49           29080               0               0               0               0               0 
CPU:50           60682               0               0               0               0               0 
CPU:51           29457               0               0               0               0               0 
CPU:52           29280               0               0               0               0               0 
CPU:53           63241               0               0               0               0               0 
CPU:54           29701               0               0               0               0               0 
CPU:55           30764               0               0               0               0               0 
CPU:56           32100               0               0               0               0               0 
